GeneID	Length	Ngfr-N-3
242384	5067	0
100124458	81	0
100124457	77	0
100042132	1087	0
75471	1264	0
11428	4319	2152
230073	4943	2360
106021	3842	1710
100504309	325	96
230075	534	704
75819	1810	0
320500	3226	0
71293	818	0
66408	5740	591
622208	2159	25
15502	5792	1960
387203	79	0
74255	3273	2384
14595	3976	3238
100628614	83	0
20731	393	2
12017	1349	3926
76959	1372	2556
74164	4556	2171
100526501	64	0
11832	2524	2
11828	1763	9745
230082	4483	1693
67615	3312	2293
68926	4369	2991
68970	3454	1535
67123	2697	1572
109242	5598	212
66401	848	272
329828	4175	657
100862160	650	0
73721	1290	244
76992	708	83
71901	2109	312
68922	2491	178
69638	1247	72
12804	2267	2
69961	839	396
53598	966	871
550619	1751	0
18391	1591	522
14430	2000	510
16157	1961	383
20301	1471	52
100039789	429	0
100861610	6399	0
100862170	974	0
100862177	878	0
100861618	495	0
100041579	375	0
100043920	4068	0
100041549	1870	0
100861635	3613	0
100861647	429	0
100042539	3558	0
100504346	867	0
100039848	495	0
100039863	1044	1
100504376	1171	0
100042555	1953	0
100862228	974	0
100862237	974	0
100042493	831	0
621580	412	0
100862261	4068	0
100861661	1864	0
100861670	1416	0
100862247	375	0
100042519	3613	0
100042524	1870	0
545611	4130	0
100039331	4897	0
100504239	867	0
100040035	495	0
100040048	1044	0
100504407	1171	0
16158	2680	0
73350	485	0
100861715	3192	0
24047	720	0
18829	868	2
100316865	2385	0
100861727	3834	0
277773	1656	0
230085	3393	18
56323	2309	357
67317	3726	11
100862318	717	1
269523	3315	4237
60534	2727	195
56703	4236	907
66592	1548	965
230088	3495	757
22249	6391	3501
320571	4474	39
100213	5402	698
329831	1348	122
21754	3620	1730
12517	1503	41
54390	1201	6
19782	275	4
622404	814	452
230098	1624	74
100503819	978	25
230099	1959	23
22004	2098	44
21894	8560	5618
12913	1582	1480
230101	3535	640
242406	5868	1490
100039672	743	0
230103	3660	153
433700	1247	151
68917	591	751
242408	1763	6
242409	4775	283
56014	2352	0
56015	939	0
100039781	913	11
71406	4086	0
319973	957	0
29849	960	0
29848	963	0
29846	1099	0
100040268	1766	0
29845	1172	0
53614	4433	78
384009	2019	87
442829	2030	5
12757	1170	3746
50798	5696	2082
623796	2231	26
73469	5180	1980
100628618	73	0
17279	2914	252
100503944	1538	1
18507	1208	1
100628590	78	0
100503954	3058	0
319885	2524	1378
76238	1226	469
230119	5606	359
73405	1578	14
64424	2944	248
269529	4634	901
68512	687	392
666060	4812	80
78508	415	2
69934	2023	284
66362	1035	654
242418	7213	1790
230125	4438	6352
230126	2744	1550
100040557	996	0
329839	1090	0
100040567	646	4
72535	2302	117
75426	2729	0
74152	3606	14
381522	5081	439
100121	3526	1970
21916	2871	2
272027	3726	581
433702	3112	1632
22590	955	323
110805	1116	20
74753	1558	172
93966	2310	0
67628	1367	1839
100503131	845	2
94181	1904	1941
74735	1432	343
107684	4114	3624
381605	4305	656
242425	3998	0
75691	3552	552
230145	2216	1330
12819	5319	71
21812	5666	2686
56737	3055	1120
66212	552	945
18124	1884	685
67727	5777	1281
76299	2647	2413
100316708	97	0
16348	5632	455
100503154	659	3
269536	3203	1505
66665	1841	434
230157	2442	674
100861629	540	0
68016	2044	268
272031	3762	0
209186	1659	0
230161	5048	163
12012	1946	0
28028	2103	886
230162	2993	73
230163	1953	1
67063	2983	870
109331	4312	2342
242443	3348	3
19059	2985	0
74914	1297	0
329844	3387	0
72648	626	1
14211	5322	438
68274	2401	0
75367	1188	0
258857	960	0
258821	954	0
258836	960	0
258600	939	0
73398	1099	0
66536	1507	860
11303	10260	1717
78180	452	0
381524	2277	10
100434	3278	1672
100861652	874	860
319636	9193	476
246179	3382	470
21350	1144	22
435784	720	2
52076	2861	2151
242466	10496	274
100503249	1019	0
670211	629	1
19359	3811	4599
100415914	757	0
16600	3044	7964
11471	1421	1
11470	1504	0
230233	6160	1028
230234	4299	637
54366	3687	552
242474	6895	1040
723837	70	0
230235	3854	0
54357	2966	4249
329851	1759	18
545622	6369	2694
73349	2030	0
619973	699	68
242481	8213	14
100038668	2014	0
11641	6869	2482
242484	2896	1065
22166	1051	5034
67402	618	0
64817	11275	13
18198	3659	0
14745	3522	587
100526502	87	0
258922	942	0
230249	5902	4024
100041581	2794	2
67103	2104	1502
72429	1827	395
14700	1120	416
100155	4550	1
22234	3719	347
634731	3295	16
230257	6889	3426
72479	2616	774
230259	5044	299
66209	3221	282
209131	7507	361
30936	2060	3
17843	875	0
620807	540	0
100041658	1033	0
17841	1014	0
100041687	986	0
100038948	720	0
17840	1091	0
100039008	883	0
100039028	914	0
100039054	883	0
100861909	1141	0
100039089	984	0
100039116	926	0
100039150	889	0
100039019	835	0
100039177	882	0
100039206	886	0
100048884	888	0
100189605	878	0
17844	872	0
381530	887	0
17842	908	0
381531	755	0
22696	3579	155
20530	1824	727
338355	4342	1814
20529	3744	3803
66440	794	403
70052	5237	769
76072	1404	8
71354	1325	188
192120	1743	2370
72748	1083	157
17025	1350	1461
59001	602	484
214106	1783	11
50780	7301	303
72701	2868	296
11699	1233	0
16552	2250	0
373864	7635	74
735262	82	0
18405	768	9
18407	773	2
18406	774	3
100182	5476	547
66783	1104	1
73750	4805	160
66290	1093	589
100503980	687	0
230279	3630	308
670833	684	1
75524	671	0
326623	5828	8
21949	2228	1
21923	7100	98
100504061	2618	2
18491	11027	11
56079	4831	29
69807	3196	481
21898	3847	1945
56710	3354	9
214444	5603	605
230316	3062	594
21885	4369	1466
68285	2687	66
353204	2052	732
433719	1323	0
623180	1237	0
623197	1237	0
100862015	1237	0
100502896	1116	0
100502924	1237	0
242502	1325	0
242505	5183	3166
667768	759	3
545637	936	0
623272	1324	0
667780	1325	0
623281	1312	0
71886	2158	0
242506	4203	0
76804	4401	1492
66928	722	415
19266	8504	958
100046763	2065	0
22178	2720	2
52829	1699	1874
17475	7515	261
545641	1078	3
18028	8770	3429
76455	3330	3
68268	8751	1221
12622	1742	1
329872	9581	22
69863	8764	1609
790913	1461	0
77634	1385	252
101739	3182	1162
100862057	3297	104
320226	4525	368
242509	6453	11
338349	6929	913
20404	2807	221
329876	2053	6
77739	7839	945
75811	1835	0
68441	1613	1944
230376	3696	296
100217448	118	0
11520	1887	2954
329877	8441	2701
100504343	2913	11
20104	1394	468
230379	4204	63
76376	10780	3
70122	6216	3246
230393	5796	504
735282	86	0
66775	2089	167
15977	770	0
242517	573	0
404549	570	0
15972	573	0
242519	797	0
381590	1828	0
230396	819	0
230398	570	0
15965	573	0
15974	670	0
242521	4217	3269
435791	549	0
100041062	549	0
545645	811	1
545646	968	0
545647	968	0
545648	811	0
319146	1462	0
545649	1462	0
545650	1462	1
545651	1462	0
545652	1556	1
545653	968	0
545654	549	0
545655	549	0
668208	2850	0
15970	576	0
15964	647	0
15969	570	0
15968	570	0
15967	644	0
15962	570	0
230405	664	0
723895	106	0
100040617	718	0
66902	2558	834
12578	1136	6
12579	1393	267
242523	4073	76
236537	2261	0
619842	1690	0
15569	4557	0
620016	1006	1354
69314	1263	0
69136	1364	152
67770	2109	300
100862232	413	0
18786	6815	1960
667250	978	98
67694	2114	772
100061	2773	4
100124456	81	0
21687	4654	40
67753	1228	5
100039252	661	202
320713	7419	1176
665029	580	7
16476	3187	104077
100042411	3534	0
75578	2713	170
319247	1729	9
77963	4242	2015
230459	4374	3
242546	1944	0
100066	1935	0
665095	1520	2
13110	3595	1882
74519	1944	273
13109	3651	0
620779	1638	127
620883	905	893
319865	1231	1
18027	9643	1788
100502875	963	11
100502857	1263	1
78687	924	0
94043	986	404
12695	8809	3750
381591	2942	2
242553	4801	10
399570	2388	0
545660	2264	0
230484	3567	1057
67299	7043	3619
30924	1604	1
100861936	1156	7
242557	3178	659
100038722	2475	4
15221	2373	0
320438	3114	470
67733	2738	142
230500	1847	106
72157	2334	1259
26563	3542	14
381534	1517	14
320508	4966	24
242570	3990	35
16451	5299	4821
77866	748	42
387143	83	0
68400	618	12
11639	5162	9
72685	5596	76
230514	1827	1425
16847	6634	64
545662	1975	0
242574	907	0
381535	1597	0
332923	1452	0
381536	847	0
18578	6034	959
73094	3712	1
100504717	1912	0
67344	2262	0
100473	3655	0
23919	686	0
242584	3793	572
71148	4878	2433
242585	2893	389
70941	2448	0
71650	1185	0
67013	1866	720
622167	808	2
100862081	1718	4265
100038724	2300	0
13131	5580	35
110382	2239	6
230558	3636	8
242594	3136	176
108079	8201	2071
67916	3162	1389
100502629	663	2
329908	10601	4182
100102	3512	23
140475	2716	24
74754	4028	1961
242602	1970	5
230576	2535	300
230577	3077	113
72354	2762	956
381538	4346	16
230579	1897	0
329910	5668	778
72475	3195	2519
56280	1496	965
230582	1605	152
242603	2611	0
66526	6243	620
56374	1544	7889
100862108	611	0
546840	947	147
77809	1756	1297
72938	559	274
13370	1664	54
230584	1322	2699
72787	2576	221
230587	2904	0
56296	1795	0
16975	7677	65
619295	3078	1
17149	608	1025
74098	1551	735
12896	2350	810
242607	3005	0
242608	3168	11
20280	2664	1776
52430	1307	449
230590	2289	1
414872	10654	2512
69893	2876	272
545667	593	10
67305	1214	246
230594	6054	1073
100040110	490	1
230596	1519	884
18392	3014	21
319965	3286	1627
230597	2170	527
73133	1812	75
70533	3111	298
66073	1275	1001
100087	1556	648
69908	3320	32
77173	903	0
230598	4155	4283
791075	76	6
100273	3523	2454
108802	1606	0
13858	5411	2453
230603	2444	2177
29864	2132	3048
67646	968	0
319743	3122	16
12580	1106	207
14084	4429	1992
242620	2947	162
15572	4488	29
78933	1864	14
67621	1908	230
67946	2435	1700
230612	4360	684
639774	1280	1
328505	2327	0
639781	1260	1
320640	3997	1
195564	3843	1
329918	1372	1
630887	936	0
329919	1678	0
230613	1729	0
230622	3824	0
433745	1212	8
242627	4497	0
230623	1393	0
666048	6617	3
433746	2308	5
17301	2619	9
100040736	2876	17
30923	867	0
66588	1880	2669
20460	5333	308
21349	4161	1
67182	1129	1960
81906	1524	0
230639	1530	0
277753	2422	226
13118	2395	15948
435802	1527	1
13119	2495	0
13117	2086	2
666168	2509	1
631037	564	40
100040843	1914	196
13120	1871	45185
230648	4300	1689
75173	818	4
230649	2330	79
100465	2882	592
17346	2493	711
654462	951	0
140477	4033	0
14073	3816	3357
72181	3511	901
100502897	778	5109
66576	546	4040
230654	2869	1947
19366	3076	38
68075	1427	422
68273	2719	2652
66805	1971	15966
67323	392	0
433748	390	53
18710	5004	2121
17776	5727	2175
16351	2118	347
230657	2409	261
77110	3519	2048
654318	2436	30
622665	2003	1353
50927	3155	1258
58810	1414	22152
100502959	627	35
18477	1417	22810
67096	1930	384
68394	1214	258
230661	3032	209
68276	2008	474
70603	1736	46
242642	1602	15
100502973	733	1
74464	5397	539
22275	1199	1462
76608	4552	1666
108067	4022	544
19207	3549	55
78611	2579	106
242646	982	221
12795	2367	1957
20116	740	1745
100217424	59	2
100216533	78	15
73804	2832	122
381544	2013	102
100862255	770	1
68777	953	636
66743	2891	689
100503023	705	3
140546	1574	1067
66233	1513	501
75753	3595	3
14664	3272	1643
381546	1281	145
53418	2522	97
114143	996	2129
67728	2526	274
230673	3588	3472
11876	2177	434
20441	2574	326
230674	4956	2682
19268	7648	17495
68180	843	75
230676	10958	1416
80509	1893	858
54325	1904	1599
107995	1784	350
17480	2938	4
21846	3879	22
66451	915	620
230678	1862	1246
68625	3750	353
69072	2960	1106
100041290	805	4
18363	948	0
258708	948	0
258852	939	0
258301	948	0
258851	948	0
258259	942	0
258306	948	0
435804	1008	0
258265	954	0
258159	954	0
258331	948	0
258214	942	0
258394	942	0
100038571	535	0
100470	1958	0
20525	2573	2302
100316707	66	4
100503370	636	1
195522	2396	180
27028	4551	20
69216	980	358
75180	1504	22
230696	1867	248
56401	3343	429
242653	4236	1
22608	2191	7252
66101	2495	75
73332	2536	267
100862319	1382	37
106564	1440	350
332934	1505	107
194237	4067	9
433752	1909	121
230700	4762	1989
14915	560	0
14916	602	0
16656	9021	769
13615	1244	2102
329934	2528	67
29871	3394	1580
194219	1762	1
51797	2705	511
667063	420	0
56222	1258	129
60613	2512	25
18046	1944	658
387227	89	0
723836	92	0
242662	977	7
73172	1990	167
381549	2364	18
69780	2905	999
12840	2746	12
230709	3430	2629
69469	719	0
109263	6585	1457
545677	1181	0
666914	351	0
666921	1149	0
100504652	351	0
666927	649	0
100862019	351	0
666931	351	0
77432	825	0
19063	2493	1923
12331	2393	4940
100504506	240	0
76574	2151	265
16918	3501	2672
66966	2059	667
12164	2940	7
353371	1753	0
56031	1168	557
170638	4652	0
230718	1103	0
56198	4532	50
622334	604	0
230721	3019	563
12163	2405	17
64059	1805	2
11426	23495	3902
442834	8311	146
595136	509	248
68050	2370	1887
230726	1217	317
100038647	1328	3
56309	1485	604
54170	2606	1908
78460	980	0
108809	1873	0
18991	3010	5
67205	953	2225
14201	1685	74
75062	1698	1218
735277	109	2
16330	3781	1963
735263	109	0
17764	7631	1000
68920	762	111
230734	1554	1210
215090	2727	10
230735	5482	0
73628	519	0
52276	1626	170
194268	2942	339
192199	1834	3
230737	2350	2266
75563	2086	578
76793	2325	636
70088	876	429
230738	2805	1828
14807	8842	3
72395	3543	0
12986	4047	10
66407	938	561
230751	2152	420
116748	913	243
74178	3861	1822
230752	1363	79
66938	2328	446
230753	4328	3516
245877	3387	2031
27096	1256	1274
329941	4331	62
100206	1368	644
100048926	3116	7
24084	1494	30
214150	7635	510
236511	7065	2464
76850	6523	1230
269582	4982	85
230757	2855	161
26445	847	2544
332937	2117	2
26562	3701	1042
100317	4982	1917
67785	7010	1556
71514	3705	7848
68310	3832	384
100177	4134	767
100039968	1120	338
242667	3817	42
80284	1022	411
14612	1624	2
14620	1922	837
14621	1445	149
14622	1704	29
667296	581	0
635169	2209	0
329942	13731	3
74989	643	0
69317	684	0
269585	5372	310
384059	3174	6
54383	4357	3420
215493	3390	76
230761	2882	1197
67525	3198	874
242669	1917	205
11637	1909	945
67349	1018	3
75234	2532	1573
66260	1168	389
15444	1697	7
384061	2702	447
74648	1546	687
107271	2874	1635
97130	5187	9135
68828	2038	90
19646	4407	4250
67106	660	213
73680	2229	400
215627	3288	12
100383	2662	2149
58864	1034	9
68233	558	7
17357	1601	1347
433759	1971	655
16818	2298	64
230766	944	0
54709	1109	2744
76799	772	1022
100504491	864	264
230767	2142	361
66264	840	283
109658	4948	2286
100861795	1058	0
100861783	590	0
16650	5711	2216
230770	1810	357
20218	4783	2964
19244	3505	6547
319894	830	0
622480	2562	0
72225	2315	23
230775	5289	65
107581	5206	276
67898	1551	1906
230777	2316	0
94242	2175	1019
332942	2208	1
230779	2010	2136
14077	640	4
619605	1411	559
66585	1591	831
67149	2552	1
80912	5351	4341
100217460	65	0
20970	4972	221
16792	2398	313
17180	2002	0
19273	5504	7305
26922	1337	597
57317	2254	1953
545681	1453	5
623230	1370	92
269587	6923	3853
18386	4021	53
664894	471	4
213541	4078	2401
664903	697	25
56809	6581	636
353373	108	3
66464	1350	577
242681	735	5
100039864	606	535
100310813	136	17
100217418	117	12
100217440	62	18
100217437	56	8
71787	1130	458
100862259	716	0
100088	2327	411
399101	437	7
100306945	205	0
100306944	205	19
100169	4571	2519
67219	1677	64
230784	2658	597
11983	539	2189
68598	1392	1537
19204	1820	6
14050	5197	1548
381560	4238	61
100340	1925	10
19891	1782	235
230787	2542	32
100336	2041	790
100226	2320	1928
230789	3046	916
14191	3353	2
230793	6602	2178
242687	4088	3440
14748	2143	79
69655	986	59
53608	4333	175
269589	1925	1148
52174	1482	845
230796	4175	1786
20544	4606	2028
100628620	89	0
100342	2288	2331
69539	1654	204
69073	1796	872
18221	1347	1770
23957	1118	0
242691	2003	182
100210	1356	514
55948	1613	10860
503610	2847	1534
545683	465	1
230801	2941	824
93760	8175	7861
20111	3137	2321
15331	1254	429
67422	3110	1107
83557	3480	0
230806	4761	2179
23833	503	119
67586	1577	309
73723	707	1628
70012	3866	759
665186	2338	14
329954	1727	32
194231	2467	1693
68040	1976	128
77490	1088	0
72690	1226	1
230809	4730	701
433766	1886	0
230810	3313	0
56219	4114	13
100163	3128	2134
69409	905	0
16765	1060	217
71904	2067	272
69885	1270	12
76824	2139	1673
74777	3445	1278
230815	4715	794
100017	2671	1403
66146	3826	2557
19746	1514	3
71817	1096	2268
27981	1415	5844
68592	1276	1094
100862090	615	0
12399	3891	39
29876	4065	2220
51796	3732	4358
230822	2151	190
100503475	589	0
53902	5062	431
735285	79	0
74552	5025	1876
78806	2380	70
230824	2779	148
73937	2963	0
242700	4012	669
230828	5825	442
242702	5575	69
14105	5499	2410
52830	1907	2590
12802	3865	11
71665	2523	3115
15356	1413	823
74246	1537	1517
26394	1593	1753
66193	1538	655
27224	4592	2463
67025	594	125
15903	953	1461
242705	4739	245
230837	5582	2062
21401	1247	973
22704	4637	643
74326	2675	1997
100503101	1932	7
15552	2908	10
320133	1725	1
269593	7529	3540
99982	3015	2932
67663	670	0
242707	1954	0
13844	4780	2586
100862132	599	0
12260	1062	20
12262	1054	84
12259	1082	99
13842	4713	4
230848	7192	757
100503595	2904	32
22417	3823	2422
12540	3005	7944
242711	958	0
67868	897	0
69380	1036	0
15530	14177	243
435811	1828	0
170707	5746	2747
110351	3398	3396
100862140	912	0
11647	2516	199
230857	4816	17847
100503664	848	1
230861	6325	5319
15441	3475	5857
230863	3140	5
16559	3915	21
13200	2095	5228
68943	2367	3070
72269	809	18
625638	2367	1
68350	3732	1283
66259	3613	2208
75718	3857	3
212190	2924	1165
18781	1618	110
26971	2437	8
18782	2264	1
18784	2275	1
18780	794	0
26970	851	2
73162	1670	667
66825	1255	1587
77056	3322	1148
15565	1362	2
17965	1762	2854
433771	2683	1771
100038595	2322	6
12345	1749	4680
212555	2047	277
110198	1648	1061
69902	930	317
230866	6226	853
69116	15873	10629
212632	6214	3309
212647	3355	2529
83770	3047	3
18509	4275	223
71235	1548	2
242721	5854	1724
230868	2000	2
791389	2647	0
72754	4664	1866
108911	3767	4433
242726	2333	0
18602	2640	21
18601	3068	2
100049161	2001	11
18599	3756	4441
75128	593	1
18600	4758	494
100503750	453	0
100126227	924	5
67680	1074	2461
74772	4327	1675
17150	1139	18
230872	6680	823
100862201	656	0
66147	1894	1120
329972	2513	2
213491	3260	3339
213499	5925	1954
76166	951	39
329973	1275	3
213649	3397	2193
100503810	564	104
13836	3932	8554
277743	1433	196
12733	2455	1
100503826	695	0
56365	2340	7
29818	2768	2
277744	905	0
22642	3415	886
56381	12299	3807
320456	2152	75
74202	3168	493
213989	2066	7
100165	864	3
384071	2683	18
100862238	531	0
69582	4133	1075
68817	3539	1428
69994	2154	3
75986	1404	5
214063	3913	1264
12371	3896	698
13706	912	3
76701	958	0
69139	322	0
27984	2381	1689
100862248	1198	0
329977	4263	476
545691	997	1
78917	516	15
214359	1874	1187
100038693	1758	48
71529	7383	408
70725	658	0
110593	11549	3399
100503517	299	1
14726	1769	3511
242735	2327	0
621961	758	265
83491	2440	0
242736	3882	544
242737	1959	0
545693	2055	0
100040854	2104	0
100040861	2104	0
329986	2103	0
666049	1917	0
279185	2464	0
277668	1819	0
277667	1902	0
277666	2106	0
194227	1838	0
381569	1814	0
194225	1833	0
195555	1487	0
329984	1684	0
626943	1753	0
347710	2399	0
100041077	2405	0
100012	1854	0
381570	1929	0
97187	1826	0
100861947	1036	54
384077	2147	0
626995	1745	0
433779	2072	0
627009	1434	0
77632	2460	20
78723	767	2
69364	972	5
791356	2422	0
230883	3153	0
381572	1406	0
627085	1221	0
435815	1224	0
230890	1224	0
546849	1227	0
329993	1432	0
20148	1797	5213
230895	13080	4440
21938	4913	942
21941	1575	13
545700	3752	175
195576	360	0
433801	1659	3
384081	345	0
100041379	3990	0
666351	688	6
70005	4566	41
236069	774	0
100861993	1213	0
627585	1195	98
666445	405	0
626316	2834	0
667666	4302	0
666474	688	2
433791	3691	10
100041433	3191	1
67524	1069	0
666390	1056	12
100503000	1529	4
673430	2249	0
100041490	1000	4
100861620	1999	1
100862027	1520	0
666498	360	0
385211	2409	0
100043034	3998	2
71270	1693	0
666514	635	1
666532	2758	29
100503403	1055	2
666574	345	0
195531	1256	4
545718	456	0
100038537	3283	0
433804	2827	0
112422	2607	1
100503584	2885	0
100041677	2729	103
277692	426	40
242747	4247	251
100861716	563	0
28010	1813	426
14349	1380	87
170731	4377	1705
18822	3252	612
77034	2731	1497
100861724	627	0
18158	780	0
230899	829	2
26372	2910	245
17769	6141	1530
433806	462	198
11610	4029	1868
70433	5200	0
71890	1224	287
50762	2149	1197
230903	1894	393
230904	1234	373
242748	8689	0
71707	2970	444
56717	8595	2027
654812	2062	1
50912	2792	1382
20810	1328	556
17175	3219	1
230908	7454	3657
230909	1385	2
69743	8500	3207
56273	1942	865
13347	2658	455
12854	498	0
69928	930	44
110208	2224	7920
16561	14849	6553
63958	5508	2121
63954	595	0
66454	954	69
100861760	399	0
69151	1778	391
67087	2787	338
65945	3319	7357
18707	5404	68
230917	6985	812
70556	1877	572
74646	3055	565
100198	4739	2336
723848	102	0
269604	4762	190
56485	3096	15
435818	1578	3
12353	1370	2
13806	1776	1534
68703	7458	3444
100504672	1813	2
242773	2563	2
73348	593	0
74155	3018	16294
57320	903	2721
21942	2221	19
24111	538	2
18628	5953	758
100861773	908	0
22319	2115	1185
100072	10379	365
67748	1111	0
230935	2944	1271
69876	1114	475
230936	3128	810
242785	3895	3732
100090	2226	400
110326	2785	21
74035	3978	1029
269608	4113	763
85030	1603	28
56226	3144	217
15206	2521	15
70025	1860	634
100129	3777	14
15207	1829	0
57295	5046	2165
433809	2479	11
19934	2040	4511
269610	9486	16
16498	3782	71
260305	5028	266
330004	1291	0
230959	3067	0
407793	522	0
97159	1098	481
13368	2048	227
230967	3277	1101
72946	3395	1152
68859	3442	951
381580	2084	30
22062	5326	209
59002	1600	313
67808	1742	2185
230971	6876	1021
230972	2717	2812
70673	8608	1102
100038561	876	2
320939	5677	306
100042178	3542	54
73353	1440	0
242800	3200	80
27390	2937	6
66469	785	352
230979	893	54
15208	1273	0
269614	2565	779
269615	5584	3452
668173	1647	364
67830	1518	3903
76866	1661	280
20481	5465	2691
100502668	1628	1
67513	1519	632
18762	4595	1051
14403	1879	10
641454	1475	26
544678	4670	202
69671	968	27
14688	3143	7428
192185	3101	3515
320541	6291	606
100502734	2493	31
12537	2589	2526
26561	1434	115
76580	4069	1413
230991	2144	169
68991	1457	1626
381582	1378	5
108888	2419	944
70448	1162	15
246228	3140	153
320587	3471	13
242805	1247	34
66448	665	659
56036	2442	2705
100502778	1197	6
66077	1209	1398
74761	2263	636
100861878	790	0
13542	3348	2850
83771	3514	135
79554	2662	682
71957	2347	815
433813	1229	139
140500	4313	810
140499	3502	830
67389	1321	358
117592	3213	258
20318	5174	4138
22163	1155	14
100038526	843	21
21936	1007	50
330010	2307	468
723865	83	3
387242	90	3
387243	70	1
230996	2660	341
100045778	1251	28
11603	7379	8512
100038882	756	489
100382	2745	122
74183	3842	107
231002	2210	419
231003	3014	851
57741	2785	1361
231004	2610	2
22314	2846	0
670059	2324	0
236082	2203	0
100041504	783	0
100041516	4107	0
100043918	423	0
100039939	1044	0
100041536	3478	0
100862293	1870	0
100862324	4068	0
100862220	375	0
100043921	495	0
100041593	903	0
100041599	1377	0
22308	3077	0
100861969	1753	0
100861978	817	0
100503988	1171	0
100862000	701	0
65956	867	0
665845	4897	0
100039973	423	0
108816	4551	0
100039344	1870	0
100862043	3912	0
100038993	2680	0
100039374	3192	0
100039053	523	0
100504362	870	0
674214	3834	0
171266	1011	0
100034726	539	820
12571	2470	394
68152	2304	571
77036	715	24
269623	2330	270
71382	4304	626
67210	2547	1300
75010	1680	0
70797	6610	1247
79264	6414	1198
242838	2951	6
545725	1376	30
100986	12105	4774
13121	4353	1257
208595	1368	19
14362	4378	661
18647	4911	2146
381716	710	0
64945	4076	979
207704	2932	266
667705	1268	0
207686	3245	713
74051	10871	5437
70358	1216	916
207618	4032	3
70920	1046	0
117167	3140	9118
109552	2466	2137
11496	9256	100
100502898	2303	0
27214	2444	335
319653	2780	226
242819	3675	126
18671	4977	44
18669	4344	37
18670	4075	0
74114	2803	2254
652925	988	259
23857	3739	1288
319689	4591	85
231014	4627	217
100124492	76	0
108069	3536	0
381612	778	0
623849	1072	0
545728	1162	0
667948	867	0
70896	1107	0
623898	821	0
69345	709	0
668017	787	0
623998	787	2
545732	1108	0
108151	6521	4326
100862252	4703	0
20346	7288	220
71026	1191	0
626067	1135	0
20349	6861	323
26875	22065	2949
381714	1155	2
624245	1239	0
74062	1121	0
100503549	789	0
66773	1171	0
100861702	1194	28
100861755	1109	2
100861621	1156	0
360220	1159	1
381715	813	1
75858	1083	0
100502967	834	1
75058	968	0
100041781	1456	0
12293	7493	441
15234	2755	37
100041749	888	0
70935	1232	0
20348	4956	3090
100628584	87	11
12491	3927	26604
242851	1174	566
14677	3193	1587
100041818	602	0
70832	2212	8
50791	7233	77
68770	4839	421
212090	885	268
242860	5554	1707
320770	5410	111
19248	3166	1673
626903	393	1
212167	3745	977
75172	3389	409
14190	3769	140
330050	3082	263
320118	2630	75
74511	2197	25
667253	540	225
67211	2014	878
242864	3673	456
73078	1596	1588
22791	2037	927
19181	1782	3071
100861786	339	0
80979	2962	2
19699	11702	26
26429	2059	602
100042049	810	853
320719	4694	20
330052	1952	1
269629	2981	1
100503803	5277	0
269630	2546	483
69188	7258	4989
20817	6436	1957
433855	2780	7
100526503	101	0
78697	3309	564
72772	3265	815
330053	1123	12
66169	1109	1824
67194	1370	24
100628569	91	0
100217436	45	0
84652	5652	754
627317	799	12
52323	3427	922
231042	2909	220
16511	4221	73
18127	4123	7
213948	3902	29
74610	2940	959
171209	1942	13
12568	2058	830
20535	4184	3192
66587	1840	1376
64295	1320	426
213990	4126	3131
231044	1452	4
117590	2318	1
231045	3160	1
27407	2573	1971
100910	3718	1172
735264	98	0
66993	1725	251
72252	1448	0
53312	3455	2238
269633	1786	1
214301	604	3
19744	1521	2174
108099	3460	1019
71161	990	8
70258	865	0
67261	2033	49
67909	1599	0
231050	2541	890
231051	16820	4803
320965	4677	34
242891	1961	0
73571	1449	45
57434	3217	80
242894	1712	15
100862349	804	0
100862359	804	0
100862368	804	0
100862388	804	0
100038949	804	1
272714	1115	0
545739	804	0
75657	1503	0
664804	946	0
100039045	3342	0
381622	2947	0
434689	2984	0
664837	804	1
75942	1188	0
13483	6419	155
73526	1977	0
55982	5054	1172
100504364	522	0
15563	5576	0
100504484	5280	0
231070	2648	2016
13799	3537	0
269637	2281	3
381626	9501	2682
20423	2667	32
654796	2926	2
56874	1107	127
56873	4932	813
78263	3471	21
433864	3542	1190
15285	1456	0
100763	5033	2801
332993	603	8
23950	3940	598
97209	2842	0
16193	1087	69
22171	3808	256
242914	2230	16
433868	767	0
242915	3832	0
97212	3835	4768
231086	1949	515
100316709	78	0
381628	3099	47
28042	6769	1696
381738	2266	329
83762	7170	1
75434	712	141
73259	768	2
100502829	4823	1
16527	3810	3
74919	3082	877
12615	1337	119
65254	5021	17
100732	1906	1410
100502845	2858	1
68796	2762	2258
100861822	554	0
231093	4083	933
67695	639	857
100952	3466	45
16548	1117	462
68567	1331	45
57742	1356	3
50907	5486	2057
69852	4101	0
330064	3889	213
381629	961	1661
69719	7106	1182
22784	2001	1
791336	2303	0
231098	1563	0
58522	1532	0
22226	644	0
17527	1709	959
71752	4551	2571
100502906	484	0
13667	2101	762
266781	1941	2146
101023	2476	891
14208	2165	2992
192292	2146	2324
69815	904	958
67661	5408	2276
64339	2270	181
231103	2014	4
269639	3298	608
67656	1427	1
74254	1847	618
72195	2677	430
20534	2425	603
100740	1167	5
100503002	2045	15
66845	466	571
71336	1025	104
100040000	1356	4
107976	1460	1076
100038629	2889	25
14284	5864	11966
665270	5321	57
