GeneID	Length	CD24-H-5
100316678	80	0
668733	1062	0
74959	1145	4
228410	5190	700
320554	3512	18
241593	1083	1
211896	1724	6
99003	8973	490
228413	2846	510
211936	3944	46
98221	1230	496
329480	3267	0
22431	3092	2
74088	1598	0
19672	3063	95
100862167	430	0
402728	1464	0
18508	3681	0
100504545	3019	0
77766	3902	110
66541	955	173
99349	1198	107
329482	2649	242
329483	3949	0
77015	2738	24
320230	690	0
791267	4525	0
212772	3389	231
14308	1595	0
16492	4844	38
76894	1891	122
228421	3369	19
12064	5487	6
22343	4137	1732
100038454	1349	1
107515	5060	36
68201	2079	343
75517	980	0
170442	1628	216
67606	2069	79
241612	5191	9
228432	3377	0
269328	1589	0
668802	2361	2
623270	767	1
67575	1838	21
257980	939	0
258390	939	0
258391	912	0
258389	942	0
258388	942	0
258910	918	0
257979	918	0
258909	918	0
228443	918	0
258379	936	0
545447	917	0
277562	918	0
257935	918	0
258395	939	0
258399	897	0
257662	939	0
258887	939	0
258398	939	0
258890	939	0
258888	939	0
258886	996	0
258199	2235	0
258889	939	0
258891	948	0
258397	939	0
668825	939	0
258396	939	0
258023	939	0
257956	939	0
258258	963	0
258439	963	0
258441	939	0
258271	939	0
258359	954	0
258257	936	0
258442	939	0
258737	945	0
258440	951	0
258022	1110	0
99010	1902	1250
213765	3731	0
66181	695	429
107723	6735	718
68032	975	618
72425	2883	265
73024	1072	540
213788	1746	0
74268	1521	162
100504639	1596	0
20192	15410	6
75275	1237	0
14260	11925	71
75166	1029	0
23892	1639	0
100862246	496	0
20394	1227	1
228482	5017	44
100862258	648	12
14617	2879	0
320846	1550	0
11464	1390	66
100303644	1909	0
11834	4886	507
228491	4263	80
66632	2700	372
78193	507	0
100043232	2644	1
399568	2770	18
100316703	89	0
17536	5267	50
72603	723	1
654793	3398	0
69974	1549	0
67356	1187	2
320975	1810	15
241621	447	1
114715	2998	365
732489	100	1
68215	1861	901
19419	5105	4
100504728	2641	0
73938	1276	2
21825	5802	26037
71313	1673	1000
381413	3911	0
73358	445	0
27103	5248	202
20813	790	1340
171543	4633	617
12236	3669	36
214230	4193	394
383787	4861	34
18796	5145	21
100043272	3046	295
214239	4716	271
53906	541	1
214240	6629	72
51944	3118	17
56357	2067	968
228536	4428	733
72136	2089	97
269336	1870	164
271842	5135	22
76464	6525	12
19361	2138	15
67809	2252	1209
320415	629	43
69408	1008	96
623781	3067	14
72008	1923	342
72112	742	92
20732	2275	1693
228543	1657	155
100502626	619	0
228545	4054	230
100043609	979	12
54485	3451	84
100862328	582	0
69065	1569	13
68142	6296	592
241624	3143	24
56398	2596	675
100862335	815	0
66602	1551	440
70645	1557	5
108907	2960	14
69702	1451	115
625328	527	56
76246	4664	461
228550	1808	2289
17005	3200	510
68925	4822	531
22174	3989	816
29808	13931	1328
26390	6937	1965
433466	1383	210
211429	3859	228
640524	11238	30
98878	3387	1442
329502	4477	0
78390	3286	0
271844	3125	14
269338	4450	631
211499	2996	536
76051	4818	364
70933	2258	5
12335	3488	32
20402	9099	1617
20619	2223	388
66606	2115	133
66296	2361	164
68968	6384	323
140810	11269	1053
100502700	1332	16
22222	7765	829
96957	2867	257
17151	1572	713
13828	3472	1
74176	2531	0
640543	2133	10
329504	3407	82
75894	2317	65
99334	6904	338
51885	2563	224
27223	7711	1641
17754	11912	741
327655	5531	1029
12716	1589	1572
140476	5757	2
212670	2247	52
14827	2643	7564
269344	1674	37
378702	3029	311
574418	2534	62
67693	604	568
100034361	1887	74
67532	3419	180
241627	4245	38
228564	4200	47
319996	4367	878
17147	2322	2
329506	4545	303
78655	2367	97
214585	7665	459
67578	2434	0
12010	858	2043
70928	1758	3
74401	2111	0
670832	399	5
20322	2259	2253
214593	4554	4
66811	1592	1
213696	1497	0
99439	5267	0
435684	1558	8
269346	3904	5
81913	1215	3
381417	3740	2
67092	2357	4
214616	1331	78
433470	640	2
387165	79	0
22785	5476	258
18457	3494	287
59010	2102	860
74702	1457	0
75946	733	0
214968	6541	206
317750	1951	6
17876	3523	94
100502835	2933	0
381418	1030	1
20495	4741	0
100502853	3046	0
110074	2512	159
14118	9900	155
99100	5768	112
271849	4820	12
58521	2544	1164
70354	6797	1017
12848	3250	1317
69976	2520	1459
75823	1599	2
14178	2672	67
69185	1343	138
241633	5529	5
26458	2301	212
15186	2378	8085
14391	2809	300
84092	4210	1223
75083	1748	1
58800	7145	1574
66552	5616	778
108011	6524	374
109778	1170	142
215387	2695	35
73338	3756	65
329509	1266	3
320632	6740	1806
26371	3075	570
69470	4401	934
99138	3118	677
13537	1618	44
215095	2377	0
11552	3936	0
215456	2628	4
68126	1226	131
56461	3227	15
192212	4266	220
72180	2989	29
77721	1434	89
100861602	931	11
17153	2778	175
100038529	1767	0
228576	1967	418
53885	2260	2730
67885	811	188
12235	4337	8
74121	2862	36
100503008	1707	0
12125	5037	295
100043424	4492	3
241634	1026	1
100503333	210	0
17222	8967	1401
17289	3554	64
72477	4622	632
70370	2909	2
57432	1567	290
78751	4916	422
668894	4236	11
100503381	2974	2
69737	4562	1025
20017	3998	178
66170	1303	128
100048701	1006	16
20515	4165	1771
329513	3433	0
70466	3137	111
100503468	1781	6
16175	1974	11
16176	1328	112
329514	1396	11
668896	682	110
228592	1925	0
19261	4229	103
18610	747	0
654409	3091	173
67333	6195	939
21818	4110	1
99169	2982	1
241636	3310	0
20638	1121	1933
192140	3216	0
67134	1895	493
100217452	59	4
100217428	63	4
170718	1520	1333
228598	2670	24
56264	2421	23
75656	733	1
66766	1139	1
319513	3654	102
80743	3206	460
19262	3609	722
321014	1409	4
99045	962	331
18429	471	0
11998	507	1
140629	3884	136
380601	3164	79
241638	4204	91
77006	1101	976
16434	1159	107
100861692	363	0
269356	3201	66
228602	4973	2087
100043766	2136	57
613258	2375	14
11990	8740	668
14588	955	1
110751	3165	16
20612	6387	7
72630	2945	109
67326	1241	167
70997	2264	2838
12616	2724	1723
12531	3151	65
69596	1432	173
228607	3190	511
74450	4266	798
723825	86	0
51902	5565	320
228608	2262	1260
11550	2394	12
414081	3631	415
71995	3378	0
19122	2186	2584
26434	3177	7
215653	4785	101
100861699	1019	0
54338	6364	14583
70612	1593	291
18538	1260	528
110911	8278	1611
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	0
74182	5052	563
767814	2497	0
73747	1471	52
12653	2733	2
66926	2820	148
66634	3203	44
66586	2059	335
320974	3475	11
241639	5255	1141
12156	2515	10
100526500	87	0
15112	2029	0
52837	5148	565
18795	7116	60
78805	2502	0
320684	2288	1
18798	3692	336
76161	1955	0
241656	4773	0
228642	2407	0
319196	2723	263
20614	2119	1
59030	3195	254
74243	3111	74
16449	5493	4352
228662	5111	599
100316816	79	0
228677	2759	368
319909	2944	61
75812	2505	239
66580	3392	205
69487	2732	73
228684	2219	0
72899	5041	151
71436	4537	96
100503716	1692	0
100038667	3568	0
16558	5445	1297
20639	1230	462
57329	917	1
378776	4233	0
18549	4745	0
378775	3370	0
12075	2372	11
100043534	498	0
56431	1900	10246
81910	5484	1487
403171	528	0
433481	1743	0
69178	2621	1162
100313519	221	1
74528	2707	76
107586	1534	157
100048644	322	0
228714	3751	290
668917	1079	8
171588	1557	0
241688	6831	1818
70408	4160	316
26450	2160	233
27054	2915	1919
228715	459	77
66044	1283	127
66328	750	0
94249	3436	354
627302	1814	0
408057	2084	110
74030	4657	3285
67877	1172	315
66877	3111	585
78774	1561	356
100503181	837	373
53626	3024	11
241694	9613	1295
77806	958	4
74065	737	0
228730	2150	1301
24128	3370	792
228731	1065	0
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	0
381384	1331	0
15376	2127	1242
20608	1388	7
21824	3718	1019
17064	6638	745
56488	1101	109
74533	4135	282
17957	3693	30
228756	610	0
78240	606	0
78609	601	0
69362	546	0
13012	703	5
69294	765	0
13013	686	0
77705	658	10
100503216	337	0
13010	742	1222
433483	783	0
58214	789	0
100503289	1276	0
433485	2055	1
104348	4096	119
100271882	1728	0
245174	6920	42
100504621	927	0
100216455	3018	1
69277	648	4
668923	2770	16
545471	2706	0
13011	986	1
71881	2190	642
100861792	754	1
68738	3594	1461
109344	936	25
114889	3568	0
12497	2500	171
110078	3838	2154
76192	1967	378
69270	1161	17
78177	5093	100
67311	1375	1
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	674
14225	1641	2822
228765	1385	122
241727	4689	4
668929	1650	0
228767	1468	0
108832	1435	0
228769	3542	656
75283	1636	0
228770	2371	1
11602	1530	3
100316704	89	0
73847	2119	337
69698	2766	516
545474	3395	2
76650	2583	2736
21407	932	2
12995	4205	737
67231	1936	456
24105	2541	874
228775	2051	57
791417	1997	0
228777	1380	2
20667	4436	137
67917	3089	185
228778	1682	2275
629114	624	34
319579	690	18
442835	625	0
654457	647	0
545475	397	0
75400	405	0
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	0
19700	1603	7
14950	9937	935
66405	799	60
15901	911	1179
84682	727	23
12048	2371	1528
72119	4365	22
228785	2948	4
14239	1311	2
252864	3346	0
74711	3121	1126
68559	1229	571
228787	2711	0
228788	2158	87
15162	2092	17
99237	3895	1616
100504160	207	3
241732	3072	68
54711	5407	662
140484	5607	263
16569	5632	2060
72326	1898	208
228790	6674	1569
329540	6523	442
99311	3288	418
13436	4322	42
13589	7330	2197
329541	1463	0
76407	1155	0
66557	1730	0
228796	1667	0
378700	1821	1
381399	2115	0
545477	1572	0
19194	961	0
73388	1095	6
18843	1104	7150
67135	1085	0
228801	1712	2137
228802	1637	9
71425	2040	0
433492	2048	0
66971	1970	210
20648	2115	71
12396	6080	354
56846	1810	13
75480	735	0
70362	1501	1
13555	2460	27
59038	1468	159
228807	3224	57
100504252	970	0
75608	1606	2260
668936	1113	16
19383	1842	1861
67204	2513	381
50518	692	0
269378	2543	29
100504268	1394	0
16396	5389	838
67068	686	933
66734	965	2081
228812	1621	600
735287	109	1
68728	3934	2236
56406	6872	880
207182	2611	10
60525	2833	466
74945	629	0
14854	1857	663
668940	6163	7
735275	79	0
56407	3198	1367
108687	2294	1418
19124	1504	458
17391	4304	1
613262	1392	134
16418	1495	750
71405	2337	2
56046	2671	464
14563	2317	14
16328	7982	630
320095	1971	20
66366	1297	2191
74562	6105	28
245865	1502	8
266692	3520	738
75710	3752	375
18041	2053	461
67067	630	426
170791	2812	7829
228829	5733	558
19018	760	992
70873	2106	81
347740	4917	779
13821	6517	1584
68295	3590	431
100504350	2527	0
228836	5655	707
74846	995	5
98932	1083	180
100504361	758	3
228839	2792	161
74487	1509	29
74704	1455	14
67388	1051	305
77799	2508	4
29812	2683	222
66934	2283	11
320706	13232	656
383766	639	3
56045	4010	413
100628585	67	0
19650	5416	233
100043882	459	41
629499	3460	12
20014	2716	3296
100861927	927	7
14601	517	1
69161	1107	286
20779	3887	1165
100046034	333	4
53619	2080	451
18111	1213	98
66642	2731	404
277432	1363	0
75425	3772	302
70470	3320	751
72340	570	0
21817	3549	1953
228846	5107	1
73399	593	0
329547	1779	0
16803	2525	2387
68108	3172	107
319317	5864	268
228850	8366	1332
246747	632	34
545481	2028	52
100045469	6738	0
22348	2805	0
109275	2377	163
100499529	58	1
228852	6485	175
71878	2260	13
71715	3199	190
71081	1127	0
71613	607	0
329554	1097	0
16658	3389	46
21969	3847	1024
100861957	599	0
18803	4435	848
320799	4480	98
64899	3523	279
280635	3547	0
100861963	1090	0
71389	10549	1142
383770	465	3
19281	6449	81
77645	631	0
77288	2148	6
100504524	414	46
67996	3547	2900
100862002	603	0
241764	2733	4
27219	2542	3
245866	2124	1322
100504576	476	0
17865	3702	63
68236	880	22
100504589	966	3
269389	1675	11
59091	4255	18
66680	1562	57
228858	2580	1
228859	1643	139
69517	459	0
100043899	1094	3
68314	843	1
15378	4358	17
76080	4523	224
26943	3694	6556
100862033	463	6
68386	951	3
18769	1431	1074
100504604	3403	2
11486	1626	8
22403	1774	48
241769	1032	0
241770	832	1
54401	2775	2215
381404	2354	3
67145	2301	540
58231	5189	925
16538	2712	1
209232	2324	0
192200	725	0
68221	466	0
192201	574	0
53878	1570	0
329557	1252	0
20941	575	0
64335	1200	0
20945	532	0
20944	601	0
20568	876	26
17183	2571	32
19668	2456	20
20971	2460	6026
66460	1608	726
73603	928	4
52840	4069	678
78928	2557	879
67701	708	16652
629747	554	8
209351	867	0
75526	755	0
277343	1794	1
433502	807	0
277345	1121	0
629754	540	0
629756	459	1
629761	617	0
408190	1074	66
78239	746	0
641368	443	0
71856	820	80
76233	1245	474
68612	931	10
21925	693	0
101113	1520	295
170789	1151	113
67538	2689	68
71971	2701	135
75642	783	24
415115	1156	253
19025	3674	1478
18830	1806	5097
228866	2752	717
329559	4570	685
629777	1121	22
17395	3139	7
57138	6023	12
228869	3091	704
21939	1784	17
72211	702	0
104010	3586	1
100862070	840	0
228875	2109	309
140579	5871	577
381405	3311	1
228876	5033	302
74614	1956	0
114644	3224	3
381406	1868	110
170441	3347	151
14049	2364	1397
228880	6664	1168
17979	7531	707
72043	4133	191
670775	383	0
319684	1636	0
277360	6530	63
76367	4413	32
99371	8777	1745
110750	3604	630
20853	2995	801
228889	2592	465
98999	7218	670
68949	738	272
100217443	66	22
16500	11153	61
19223	1751	85
56336	4205	784
77031	4510	632
263876	3996	316
81018	3001	1067
20613	1589	23
66589	1950	171
407243	1700	625
12608	1504	1608
329562	2140	23
19246	4213	820
69553	2935	1
58220	3399	423
77017	1309	2
11538	4903	1585
13480	2293	542
69372	1682	85
241794	2316	0
18019	8348	34
100038688	1516	0
11981	3529	2092
99377	5073	2
100502777	1460	13
22722	2753	166
75508	472	0
619302	1153	0
228911	5113	139
446211	1175	0
100043910	2106	1
228913	5843	498
100502923	1450	1
76960	3090	703
73303	1174	2
13081	3296	0
109054	1059	248
100502946	3172	3
67637	1395	0
76829	1774	0
75655	856	0
228942	2799	3
17201	2623	0
67017	3605	662
20878	1905	41
67337	1820	204
320664	4437	16
66404	2142	918
654821	2220	6
76426	649	3
21420	3069	2
12162	1968	35
26972	1755	0
66679	1742	599
100862165	626	8
56190	1777	70
664799	3217	0
100862176	1240	0
619800	534	0
74161	3476	1
18534	2617	0
58203	2162	17
65112	4531	1057
72221	641	0
70065	1167	0
100043911	4466	153
19334	1909	428
75485	896	2
56491	6969	1698
228960	3736	1327
228961	2097	1842
100038374	874	5
100503083	626	2
723906	79	0
723832	82	0
56802	2248	2
14683	6061	11528
57314	2279	503
64138	1393	497
545486	1406	9
67126	414	1247
66390	1389	320
100043757	9807	0
13616	2963	25
664987	625	2
545487	447	1
100043761	1743	43
620790	1665	11
665001	3055	1
100862168	558	0
100862183	666	3
100503353	3382	1
100043764	1587	0
100043914	1458	0
100043915	4538	0
545490	1473	0
100043126	1458	0
100039017	4538	0
13999	3383	2
626832	3788	6
667962	3586	3
100039060	4539	2
628147	2179	5
100302432	1127	0
668039	4538	0
100303732	3586	0
100043381	1628	0
100503949	1295	1
100043387	1621	26
100039123	1311	5
626877	1699	2
627901	1440	2
635470	514	1
628308	4664	118
433520	3712	36
100504328	1497	0
626802	4020	11
329575	4376	105
665205	1101	0
665211	4725	67
626848	4206	89
353208	1779	14
74189	5700	1
320558	5688	10
228966	3267	15
71532	2280	15
381409	2891	11
68175	735	0
12561	6343	28
228980	4422	490
66730	1905	29
241846	2534	1650
26444	881	1126
269397	4369	121
52856	1699	163
99296	2432	1
228983	2745	337
56436	1429	225
16776	11388	7456
66481	391	939
100526556	76	2
252966	2945	289
271887	2319	35
14464	3302	6
100036520	1678	1
320485	1336	1
622283	2019	0
387136	77	0
723954	104	0
108115	3087	66
18216	3916	0
73247	1192	185
72075	2288	425
12841	2846	10
277353	2208	6
23856	12416	883
76425	1850	402
228993	2197	23
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	335
329581	1178	0
58237	950	12
228998	2993	346
73368	4189	255
11438	4437	0
16536	6477	0
13628	2046	0
66496	797	436
20459	2286	2
20811	2547	13
332713	1381	21
229003	10109	826
229004	4050	503
100862073	459	0
20262	1136	0
269400	4439	294
76688	2596	347
229007	2511	507
72699	1959	389
329584	2986	205
72147	3336	89
241850	1775	16
66314	2306	1543
13002	3674	772
68556	1811	113
100271841	2270	1736
269401	5372	1220
229011	2099	411
68879	3055	1012
20672	1619	143
21400	1163	50
56470	1457	102
277496	716	0
18389	3314	1
17932	6395	1
245867	3509	738
67005	2925	545
672125	2550	0
30942	4180	2
100503859	1533	0
100503882	1997	0
72608	783	0
80892	13874	12
19302	2270	530
69347	788	0
18767	3683	686
67306	3361	2975
16196	2475	73
100504139	1595	11
75476	436	0
383820	3174	0
620966	1712	23
20257	1904	93
15213	2205	431
66230	722	169
100504173	461	4
21985	2543	632
75149	848	0
229055	7449	494
320088	3135	0
170753	13844	1967
94212	8256	41
100862399	374	0
16592	932	13
100041480	1660	77
18857	1364	0
21884	581	0
11770	642	23
75497	2512	2
55980	2601	412
241877	3923	46
66361	1591	178
66371	1790	135
74718	2654	88
100038545	1523	0
76897	2680	8
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	479
13559	1749	386
69126	401	44
71934	2299	34
12346	1248	0
12350	1537	0
100862241	946	1
12349	1790	255
77127	1581	196
751864	618	3
320832	1232	2
668101	1496	2
100038947	1456	1
381484	913	0
229096	5313	1236
100038486	3385	0
70441	1363	0
723950	109	0
75439	509	0
59058	3190	1
13123	2166	2
73959	646	0
622921	456	0
74252	2931	422
67472	3099	693
18583	3638	561
66326	1068	16
381485	1787	2
12918	1320	1
100039304	727	13
70808	4114	251
100503666	606	0
100046095	1242	0
12870	4993	2633
12807	4616	724
20585	5353	1405
27357	1701	558
12873	1453	5
76703	1494	0
11608	2147	2
81004	8127	831
19784	238	0
635702	2431	49
192167	5673	0
70862	2104	0
13605	4117	92
76657	861	8
320024	4394	830
100861946	1345	1
22035	4944	215
208188	4433	0
72007	6875	283
100526525	96	0
208613	717	7096
18805	5153	315
665113	7336	172
20526	2571	0
208691	4992	59
68028	477	291
385263	2120	0
75740	2813	4
791072	98	0
14013	5504	1000
545510	2123	0
76652	1892	0
80732	4157	336
71827	1840	1689
68307	2387	4
320352	1548	87
75953	3191	0
69276	3966	2846
71862	2206	116
241915	11066	1083
18759	4465	2516
100861964	723	0
20482	6717	1195
18417	1872	16
241919	8842	39
72413	2919	2028
22401	7784	204
67576	1950	7
18706	8917	987
100502876	720	1
67778	2061	238
67414	4531	989
14696	2751	36
56456	1969	477
74600	872	105
66046	999	1181
72607	4686	8
58869	3497	10
73874	1058	0
100502904	2529	0
67120	11072	2636
51938	3616	5312
14359	2326	726
67713	1015	72
320478	2970	36
100316679	79	0
20674	2457	1140
100041108	960	0
100861998	452	0
625963	3135	0
76295	4864	931
114893	4745	241
72039	2992	203
654424	4451	2
241943	2478	0
229211	3913	330
241944	6625	113
229214	1801	0
11747	1724	3457
100862007	518	0
72282	911	59
329623	2199	0
100503068	2461	1
50911	1617	233
12428	2811	51
71492	2598	1048
22065	3694	0
229227	15883	1054
21744	1972	0
16183	949	2
60505	3072	1
207175	1059	917
241950	2433	171
329626	1441	2
14173	695	4
229228	1072	59
57815	2910	115
100862034	657	1
24063	2490	681
381438	1215	419
626410	1827	263
71342	1257	0
99696	4915	181
329628	16109	128
100040882	2439	0
380614	6114	1489
73333	2110	33
18415	3558	6385
20873	3547	84
72175	3051	120
100039027	794	4
100039043	1810	0
269423	2492	26
73297	2345	0
214048	1705	231
70804	3007	691
100038440	2742	0
78706	2168	1
269424	5952	1016
67161	3020	911
73852	3574	671
72511	922	0
18526	11797	6
72274	583	0
241989	5218	2
666202	748	12
66332	3370	0
329633	2127	0
73173	5168	21
26570	9227	144
100861917	675	0
12457	3069	1422
69257	2676	867
67749	1430	0
669130	630	8
66377	414	315
74838	6090	839
19338	3488	368
73251	7356	807
100039684	719	30
211666	589	122
433586	6514	365
100504153	2189	0
56458	5552	849
329639	1805	2
622124	3515	0
100862096	727	0
67542	2920	497
108927	2089	350
212114	1560	90
212127	4321	238
229277	864	14
242022	12348	219
319979	2312	0
67890	4867	765
22066	4992	0
50706	3295	184
56790	1968	639
69639	1282	179
66248	1471	230
55994	5368	178
170767	2162	292
329641	3086	0
12427	1566	262
70970	973	2
229285	4054	281
320604	2268	2
74434	2348	0
13175	12995	44
100503655	2208	1
26422	10983	853
17116	2778	3
71182	961	0
17112	1902	10516
229302	1400	2
97064	4784	839
100861809	431	0
52245	2961	430
242037	1759	36
24017	2864	1850
18645	2020	1022
67850	1642	0
72033	8829	988
28146	2451	2590
229317	2299	482
69227	3546	2539
545527	2195	14
666680	2000	121
20439	2488	389
71301	938	0
100040293	2177	1
229320	1896	0
100040416	636	11
329650	10249	177
229323	2225	6
100502786	434	0
140795	1798	5
320463	7333	0
84111	1163	0
74191	2528	1
70839	2338	6
242050	10084	27
435732	1206	2
433597	1303	5
669780	1200	0
666803	1206	0
229333	2789	0
676914	3050	0
639634	1590	0
67758	1294	0
84112	1571	0
56758	5809	1620
100503654	3662	2
100504925	850	0
18441	3886	66
74012	4197	72
100503824	1081	1
622434	5205	317
72162	4975	554
229357	3336	0
17380	4240	231
269437	6276	1133
329659	1541	51
11416	3109	410
100504046	773	2
229363	4567	336
56544	2739	0
100125586	2484	0
637004	2670	0
637053	2484	0
667060	2484	0
667069	2484	0
319210	1911	0
319217	2484	0
16497	2986	5
319798	1383	1
67437	2885	2201
71004	1861	31
99929	4154	1246
100861877	554	0
624866	4276	334
56706	2145	2678
72789	5320	1
19288	1922	3
20429	1595	0
66880	3232	341
17349	1161	3768
28030	2598	441
17035	1092	187
109222	1411	0
100861992	765	0
66868	2978	1093
100505386	2397	0
208426	1579	0
30953	2692	1
545531	357	85
100038361	6918	0
16159	1370	5
68725	2578	0
68259	4090	2177
70099	4082	541
387175	64	0
723949	95	0
66949	2920	73
16649	3726	1155
381452	735	0
71619	1200	0
242083	3962	108
26879	1901	88
97112	1739	302
100862102	291	0
66183	1786	628
229389	2161	0
625901	1804	3
69983	5887	0
386750	3732	0
626082	1357	0
74693	1526	0
12038	6209	17
100504692	2475	0
100861784	363	0
213234	2418	824
67931	1410	0
213248	2919	76
56426	1870	276
20713	3133	4
69193	1031	0
73124	4149	498
213262	4956	0
76089	6544	339
70924	1463	0
100233207	778	0
329679	7095	163
75879	1364	0
67738	1728	755
66841	2281	419
75939	1970	12
381489	2277	0
70652	2292	13
68659	6627	83
14800	7749	2
14658	2988	1
54635	3512	15
320566	1194	0
229445	3453	498
56720	1635	8
58170	1657	0
54195	3251	97
60596	4654	141
213582	6218	1382
18167	3361	0
633285	1789	0
78212	3448	0
79235	5349	228
99571	1523	11
14161	3370	0
100862155	477	0
110135	1575	0
53317	1771	552
100038599	3971	0
69460	468	0
20319	2001	12
24088	2855	146
229473	4909	527
76915	874	5
80890	5755	150
624713	556	2
75309	1112	0
229474	6073	6383
99889	3023	1201
403175	3459	27
320782	3342	321
50754	4751	350
654362	525	0
73283	539	0
100042125	1521	3
229487	2307	165
229488	4388	398
320302	2737	165
368202	949	0
27059	6414	1430
20091	943	1027
19870	68	8
19871	71	2
80877	11512	2542
23937	2703	0
70762	4199	10
12480	1245	2
12479	1845	9
170643	7287	44
100502800	1621	0
100042355	485	45
80891	1991	1
11801	2037	0
229499	2042	2
329693	3451	1
27049	5141	595
546801	1065	0
213498	5600	516
625281	348	0
74485	3988	7145
73182	4501	53
18211	2588	0
23920	5102	3
27371	4758	5
94315	2053	591
15191	2245	2599
67707	949	668
229503	2847	241
229504	2893	338
12904	900	0
18008	6126	224
12032	3808	26
73940	2055	12
100502895	1136	340
66614	1768	625
246703	905	2694
214191	2251	0
404710	5676	13
100502914	681	14
17261	2459	390
76642	983	178
99870	2806	0
100042277	1865	0
100526540	87	0
387133	89	0
58176	1912	120
76927	481	50
12462	1977	2087
56700	1537	689
71913	2337	115
229512	4447	927
68957	1670	13
12095	611	0
12097	471	0
12096	624	1
67037	992	84
229517	3581	363
20351	3449	110
16905	3327	2685
72640	5776	29
100316808	82	0
53868	1060	667
83409	571	565
94232	3372	513
66256	1183	955
16800	4850	3688
242093	1245	22
74200	2999	1173
19769	2538	445
791281	940	0
229521	4567	135
100302730	9833	251
319830	3629	25
76022	7584	440
229524	1825	109
65111	4628	955
192195	11270	1361
72296	3844	276
110196	1461	197
735260	64	0
18770	2802	36
15168	3262	4
12748	2310	515
24045	1482	453
68521	3059	171
14466	1950	387
17827	1522	536
21827	3183	791
100124470	83	2
17829	2235	1633
360213	3202	206
66059	516	440
68563	404	178
19729	1022	477
13636	1642	557
13638	1225	11
100038411	1844	25
13639	1596	56
11490	2989	403
77772	2312	4
329702	2124	6
22724	3690	605
545539	1568	21
57275	668	81
319945	2188	407
54124	757	43
20416	3713	710
68911	2911	665
229534	4481	1737
68603	1506	360
140493	7617	1
56417	6039	534
11444	5384	28
70093	3081	1094
214547	5745	111
16194	3343	699
54667	5705	526
23897	1117	145
100503469	640	7
74383	5486	1841
99650	1912	517
73545	3097	6625
100124481	80	0
59069	2652	2397
77595	5681	117
57294	575	119
68328	1071	167
23922	1103	859
78284	1553	57
30791	2344	447
74343	2629	480
229541	5399	148
229542	1906	167
26568	2265	84
229543	4460	1251
18160	4065	1326
67781	1973	1009
20615	1916	2061
66511	3247	1784
20193	615	2849
20196	715	866
66166	1097	106
67860	1061	645
628324	315	6
20197	712	45
20198	499	29
20199	432	0
20200	719	3457
381493	741	10
20201	392	15
20202	488	36
384997	2229	0
545541	482	0
635756	408	0
619677	3531	0
229550	491	0
242100	1109	0
16939	1779	3
109314	1183	0
69332	870	0
100862387	803	0
20755	3547	0
100303744	3547	0
100862393	571	0
100042514	704	0
20756	699	0
20758	681	0
20759	647	0
20760	609	0
20761	651	0
20762	752	0
20763	617	0
20764	673	0
20765	639	1
20754	820	0
20766	1222	0
20753	790	30
229562	231	0
16447	1902	2
17235	889	0
78382	791	0
67127	708	0
68720	647	0
73722	715	0
73719	724	0
69611	678	0
68694	712	0
67828	717	0
66195	922	0
67718	706	0
76585	731	0
631101	663	0
433619	2729	0
73730	670	0
66533	1067	0
545548	549	0
66344	561	0
94060	564	0
630994	297	0
69514	607	0
69520	611	0
74175	717	0
66203	877	0
100503731	437	0
229571	2142	0
381457	1628	0
229574	7676	0
100503169	5954	0
14246	8413	0
68723	10658	0
20129	4146	21
99681	5823	241
71325	2066	0
20195	504	5091
20194	650	753
399673	1093	0
207213	2302	0
399675	1113	0
399674	1098	0
399676	1023	0
668359	2325	0
100042761	1023	0
100043188	2247	0
75778	1730	64
66198	1251	4
271944	1316	3
19885	2503	259
320747	2943	2
76602	1030	4
72634	2650	12
53814	1135	18
78523	1601	484
66353	628	1893
78784	2744	5
76742	6247	863
668409	377	10
22156	2564	1536
545551	2228	158
20342	1695	173
70737	5039	2400
229584	7642	576
19172	949	1442
20341	1685	6571
53970	4189	410
109334	1958	0
107650	3692	812
319916	1877	69
78266	4632	453
74937	1085	11
19185	1252	1263
18720	2536	391
21427	1436	674
50874	1241	11
69269	872	403
217779	2401	9
69769	1122	8
668436	541	64
20360	2843	3
213054	8687	1015
100504029	957	9
56772	2514	37
57912	2820	1769
229588	1470	9
171388	1788	238
229589	3140	496
75007	2834	1202
71790	1978	30
100038425	784	7
76893	2019	1794
84505	4660	1000
67654	734	12
668448	407	6
100043305	1119	2
11863	4370	1097
13038	1482	1544
13040	1355	108
67981	1511	0
229593	2841	486
56205	2962	1718
100861841	892	2
17210	3488	4010
229595	3856	937
13601	1899	303
71807	4440	439
75137	8419	651
70767	2732	349
66292	407	351
100042889	1726	21
229599	1395	39
229600	447	37
226548	2851	54
23831	1625	32
66471	3260	719
668224	707	3
67220	1370	87
22365	2626	281
229603	8101	2230
194126	2812	22
