GeneID	Length	CD24-L-5
100316663	127	0
735286	73	0
735256	97	0
100316802	123	0
100316770	121	0
100124624	83	0
100526535	87	0
735257	73	0
100526483	87	0
100124642	83	0
100526485	87	0
100124625	83	0
100526536	87	0
100124626	83	0
100526552	87	0
100124627	83	0
100526489	87	0
100526553	83	0
100526491	87	0
100124643	83	0
100526538	87	0
100526554	83	0
100124442	82	0
100526494	87	0
100526495	87	0
100526539	83	0
100124474	81	0
100526496	87	0
100124447	85	0
723922	73	0
735258	97	0
100316701	98	0
100526524	94	0
100124495	80	0
100316668	127	0
100316831	125	0
18761	3313	21
77543	1034	0
100503147	1609	0
170768	5285	292
100038528	1684	0
76938	1534	461
16184	4428	4
16169	1548	155
50755	3514	609
320816	2356	375
241226	5782	316
338535	2773	8
100862047	666	0
66960	2333	177
19212	3620	69
227580	3163	1
20163	1412	416
65969	11325	7
13434	2637	82
791315	2472	0
100862060	659	0
22352	1834	718
241230	3161	235
30963	1008	45
70957	800	8
20844	3690	518
625286	3658	4
17533	5318	21
100124488	79	0
277468	2676	11
12296	4450	51
625342	1981	16
74455	4776	90
75869	3594	246
67448	3205	375
100504058	4190	0
75069	485	0
74103	2980	480
68231	525	0
77940	3645	31
100034739	3329	4
72668	4363	89
17354	5444	641
641254	1957	9
13418	8585	716
100504159	3076	0
12238	881	456
12151	3594	301
381350	1651	1
18718	3471	69
100504170	2231	0
74629	1486	0
70882	2995	89
76467	1190	185
19213	1508	0
70909	2004	3
100041244	2092	12
71198	2529	342
433406	2790	16
791278	4341	0
208618	8041	1134
71435	6972	763
433408	1385	25
71233	1199	233
208967	3899	119
241263	7143	0
100038625	2541	0
667663	5134	0
100041703	207	3
14417	5625	0
100628608	68	0
54519	2540	10
56075	1637	29
11308	3504	848
74159	3810	635
67121	4652	10
27377	4571	1079
70981	1842	0
18232	2579	1
76857	2858	291
100504187	422	66
140483	1640	499
227606	1379	0
69677	790	0
215257	1647	131
54448	883	0
54450	1951	0
215274	538	0
16181	2691	20
215632	4683	148
18510	2527	2
100504544	533	2
12287	7290	70
77683	5049	617
215705	1772	1548
67187	1231	68
67228	2952	104
107733	2423	191
241274	4589	137
100502743	1020	1
56876	2933	652
72090	2306	107
241275	1673	115
67122	2582	791
227612	3428	365
58202	2637	785
74472	1430	8
68222	1126	1
227613	1600	3354
142681	2054	0
329360	2021	2
67859	781	10
68846	1333	78
78797	4824	686
227615	914	89
97031	2808	202
68475	864	272
99152	3017	911
78217	516	6
227618	1207	1032
14810	4230	28
320354	2894	22
100272219	1696	10
227619	3742	793
83768	1655	271
227620	1690	601
72080	3121	167
12496	1937	115
18146	1473	722
14347	1970	0
11305	8061	709
100526555	56	0
69454	799	1081
227622	975	246
19215	805	2
100503942	403	0
77701	716	2
69379	1038	14
30839	2359	413
22030	2998	455
59022	669	703
381352	3990	74
75454	583	287
381353	4684	8
227624	3155	862
77058	1725	3
51875	1055	112
14133	1317	0
78076	653	0
13863	1041	0
620709	729	0
332578	1106	0
227627	713	0
107771	843	63
383678	732	0
16820	684	0
227630	652	0
620858	596	0
71103	1091	0
77704	839	0
227631	1289	0
227632	6102	0
227634	7978	394
98766	3450	198
67991	7016	262
109299	2683	542
100504023	1970	0
16871	2208	2
227638	2449	145
77481	3129	252
329366	3147	77
67839	3623	72
52838	2923	166
332579	1611	3
227644	4491	360
68112	2195	631
66865	3125	398
64436	4135	380
227648	8739	1568
100125929	1647	4
18128	9489	971
353156	1626	508
387145	73	0
67512	837	121
56279	1622	13
72091	742	26
100306955	139	0
100306954	132	1
329369	694	0
100039446	480	0
16821	774	0
80908	1779	0
20935	2568	159
20933	3466	407
27176	864	728
20930	1178	381
20931	1138	162
20932	2863	1982
279029	2169	13
227656	2281	390
279028	4580	27
381356	3474	444
227659	2136	8
66139	1493	0
77794	3242	80
109349	2946	0
329371	4020	0
13166	2282	0
192166	4558	74
22325	3482	281
100504116	668	20
67382	5565	524
140858	2900	431
20181	5267	854
12831	8402	159
100038452	2244	1
14134	1062	0
100862306	2634	0
100504177	3699	0
56177	3428	34
241289	5466	70
69327	804	236
118451	2079	172
227671	1335	0
19730	4020	540
12613	2039	5
70239	2787	222
14582	1822	0
64930	7697	393
69987	671	130
68870	1570	65
100526498	74	0
269252	7127	314
227674	3328	127
54422	3693	3
329375	1295	24
22130	4153	249
269254	10970	529
171171	1770	18
76220	4292	19
68975	1232	116
107746	6347	547
433416	629	1
227682	2576	128
227683	1987	163
26569	4008	385
68205	2143	189
723904	97	0
70319	871	4
99151	2715	34
18286	4459	726
74412	3108	415
20740	8081	2568
71820	1807	246
56086	3101	473
263803	2931	54
66220	1194	85
227693	4100	342
70296	3470	341
13804	1032	118
227695	1838	154
70266	1924	581
67350	435	1
241296	4254	258
227696	1467	38
227697	2126	82
227699	5670	339
227700	1725	596
108958	3620	213
57170	2087	372
12908	4393	573
100862338	484	5
110854	2577	911
72500	1569	100
78617	817	0
665635	896	0
100038700	2941	2
100526499	84	0
73598	1591	21
66617	1217	121
72323	2114	222
20204	1129	2
64292	3647	357
30934	2997	495
30931	1452	187
227707	1328	402
74270	4157	423
14269	5619	327
320973	512	23
277463	3926	488
14299	4036	87
665700	15679	62
11898	1631	35
100862380	601	0
320267	3740	403
100504258	5391	0
381359	2471	0
227715	1635	207
11350	7179	980
227717	2863	8
98970	4751	1
23928	5930	197
108897	2953	5
227720	8195	369
100504305	1607	35
241303	4011	3
227721	1824	9
227723	10689	2563
99011	2825	217
22245	1951	272
72931	768	973
99412	4442	1007
13429	3784	36
387239	110	0
68379	3294	626
73737	657	248
16819	853	420
96979	1952	177
227731	3965	2454
71254	3173	38
98952	4217	664
13481	861	293
227733	1473	1
20448	4368	37
50935	2585	45
11636	2365	142
13805	3572	679
100316776	86	0
14287	2263	238
107951	3389	670
100499514	82	2
100628606	73	6
27387	3681	95
70730	1119	1
30933	1536	252
338348	2674	212
329384	913	32
227736	1675	107
20910	4005	106
227737	3693	6668
227738	3982	156
269261	638	130
104367	118	38
56017	2083	140
99326	3387	65
241308	2738	44
26360	3444	70
241311	6602	83
71834	5090	233
16917	1219	5
100504399	3815	29
72543	4995	523
320482	3653	1
100504427	1963	0
18516	2393	179
96990	1793	0
227743	3018	471
66691	5966	758
14828	2616	9379
227746	1858	104
30050	5698	470
66998	2042	519
77996	2312	170
74016	3743	29
22029	2325	767
15139	5448	933
98870	2358	39
26920	7792	759
68365	3081	1402
100504493	1271	0
227753	2938	7929
13830	2816	1377
75859	1227	0
74854	1372	0
14594	3586	142
100042194	2037	1
69601	7090	1173
74410	3177	18
77665	653	0
100038606	2988	4
100861632	624	0
68375	739	35
75495	690	24
16874	3577	11
67889	2548	490
67871	2251	121
100504593	429	1
100861645	439	6
19224	2864	387
258949	921	0
675440	642	0
258951	930	0
258953	939	0
258952	942	0
258950	939	0
258621	930	0
258947	936	0
258940	930	0
258945	939	0
258946	942	0
18350	939	0
18328	942	0
258620	939	0
258944	933	0
258942	948	0
258943	936	0
258941	954	0
258618	933	0
258617	948	0
258616	927	0
227789	993	0
258615	954	0
258365	969	0
259053	954	0
258656	939	0
236509	930	0
545417	1103	0
258371	984	0
67466	2858	302
319817	8967	618
100217435	68	0
241322	4535	156
320633	5267	78
227800	6746	715
338346	2297	5
20744	16348	665
241324	6372	0
227801	4352	200
16870	2286	1
59126	3272	384
19177	969	796
26423	2947	0
14536	6308	330
387176	76	0
723903	89	0
241327	2409	313
76646	1206	19
66489	452	284
74192	1271	380
76899	4386	364
320271	10705	346
100042584	4750	0
67857	1558	373
94217	14743	0
70789	2733	1
76117	3906	4
320872	1761	0
227835	2554	83
24136	9113	119
100628598	78	0
433424	1388	2
69405	635	0
100503843	615	0
11480	5681	312
26428	4978	341
109241	7055	157
227867	4358	519
16574	6840	8
71897	2285	453
320343	3660	162
109129	1302	485
100502624	1786	4
227885	2163	17
74194	2827	896
329404	2038	0
387511	897	0
433426	2409	1
71684	2156	197
64685	1368	206
21930	1601	25
51869	8502	723
17996	22489	16
78049	407	0
75423	5212	494
12298	8280	39
625631	432	44
56324	4124	394
71409	5851	75
56194	3565	585
65103	2553	196
67874	1460	34
271786	6966	66
16519	1679	0
18227	3347	872
767815	1099	0
75279	1533	0
227923	1412	6
14571	5931	423
241391	3247	149
77767	3521	12
227929	5735	229
100042926	1016	0
269275	9049	1
100502932	2940	0
667062	543	0
11477	3298	385
76654	1627	1
227933	3641	18
227937	4614	1189
76676	1644	0
76747	573	149
100038999	438	18
66860	7873	736
72137	2183	249
407823	7980	957
667103	743	0
100505179	714	31
57438	2719	861
66205	1257	149
17076	5172	92
100039176	561	7
18779	7112	39
16420	5110	315
56878	3057	484
100038493	2655	1
21353	2335	375
59029	1541	569
21375	3977	3
94229	5532	3
13482	6301	462
14526	1091	0
14089	2695	14
71586	5519	363
227960	3288	287
170738	3798	9
60344	8667	364
100503492	436	14
50915	1968	428
319876	5045	568
320106	1606	7
20269	9560	30
110876	8690	3
77771	10672	4
14425	3684	468
73668	4468	283
20265	8287	0
100038743	1347	0
20274	9813	2
20272	7333	762
383709	1966	0
241431	11971	0
26877	4978	2
53416	3247	161
227998	1339	0
75721	3643	0
241447	3930	74
329416	1808	90
66442	1582	12
14378	2012	1
27413	4895	0
241452	2817	3
14725	15467	221
72569	1419	122
228003	2538	9
320720	2860	198
228005	6297	682
75051	1731	70
674921	661	9
73373	2104	144
277396	4617	142
20823	2088	1172
75422	960	65
68795	8084	1201
329421	6256	31
64406	2097	2
68986	889	8
66748	1749	140
14415	3231	7
70231	2484	1226
228012	4032	778
228019	2370	215
75763	9413	260
73649	5208	63
13427	2788	877
78830	2924	260
107435	1576	200
100861681	479	0
66559	1259	212
100503424	2810	17
13390	2779	0
111970	2793	0
13392	2473	0
381371	641	1
16403	4205	542
228026	5137	359
56508	7896	26
100503680	2116	0
65964	9111	312
66953	2361	26
100861846	364	0
383712	372	0
74541	1663	0
20687	4430	796
100503849	1147	45
100628587	74	0
67059	2304	398
381373	2813	0
66935	1945	77
74616	3247	270
68526	5079	695
215280	4397	208
11435	4288	40
100504117	483	19
329427	2707	18
108699	4934	74
11909	4277	555
100038532	2320	0
228033	679	1554
73962	516	0
69605	8775	281
14029	1428	0
15433	2482	0
15432	2517	0
15431	1011	0
15430	1789	0
15438	2100	0
15437	1424	0
73429	794	0
15434	2902	0
15436	2560	0
387144	68	0
399588	2167	0
15429	1862	0
53375	1258	330
667739	851	1834
545423	483	4
77269	929	0
100504729	1478	0
229279	5224	601
18024	2469	4422
320474	1463	9
623453	524	6
228061	7359	892
72421	2614	157
620631	2008	0
78802	2862	32
241489	2848	1
13067	652	2
241490	1898	198
99031	8041	1744
23992	1554	196
381375	1219	0
14231	898	81
83435	3007	242
22138	104320	9
545428	6329	987
228071	8900	279
241494	3668	7
100503106	751	0
80744	3449	173
329436	1780	0
100040494	819	0
73823	623	0
22193	1539	367
16401	9832	46
228094	1759	2
100126874	1930	0
18012	2494	0
70599	5095	790
75276	2644	0
18573	4912	19
320769	2889	7
66861	4054	827
100503167	2616	0
20378	2920	0
50884	3387	1263
68082	1463	49
735274	86	0
69482	2873	34
241514	4184	0
241516	21053	0
69082	1963	545
16410	7054	669
241520	3394	2
71861	2062	2
54598	4737	1093
21788	3780	59
672763	830	0
100502854	2295	240
12388	5475	3119
100270744	3520	7
72657	679	296
66958	1968	219
381379	2059	197
228136	4740	683
98985	1830	118
241525	752	7
387149	64	0
100502874	726	22
12258	1820	602
56791	1387	163
68678	1761	0
30059	666	85
72401	2924	7
269295	1263	0
58207	2601	492
19074	838	0
53856	949	0
228139	4190	16
100862344	2930	3
20833	2854	1371
228140	5747	2541
74687	1443	3
23796	3564	138
241528	2900	12
257951	930	0
258166	930	0
258865	930	0
258427	945	0
258425	945	0
258426	948	0
228151	1685	81
258429	1068	0
258428	1012	0
257899	945	0
258566	957	0
27216	1079	0
258563	987	0
258866	942	0
258565	945	0
258255	944	0
258561	936	0
258757	918	0
258562	918	0
258564	1016	0
257915	930	0
258579	936	0
259017	933	0
258573	1079	0
258582	948	0
258580	936	0
257900	984	0
258577	924	0
257936	975	0
258154	1061	0
258581	990	0
257916	1011	0
258572	933	0
258571	3743	8
258216	1023	0
258245	1015	0
259151	1125	0
259015	1210	0
257950	960	0
404323	942	0
257941	1097	0
258570	945	0
259013	945	0
18352	960	0
259019	948	0
258575	951	0
259014	960	0
259016	963	0
259018	927	0
404324	927	0
259012	939	0
257974	943	0
259021	939	0
259023	933	0
259020	1079	0
404325	948	0
258386	951	0
259022	942	0
259082	956	0
258403	992	0
257880	942	0
258400	942	0
258401	942	0
625853	579	0
258402	948	0
258404	979	0
404473	990	0
258235	954	0
258583	942	0
258585	933	0
258843	942	0
257933	936	0
258844	942	0
258363	969	0
257913	977	0
258362	1147	0
258725	927	0
258840	1223	0
258842	948	0
258764	939	0
258587	966	0
258584	933	0
228228	1063	0
258763	933	0
258085	939	0
258747	939	0
258841	1109	0
258762	939	0
258766	939	0
258765	939	0
258586	940	0
258655	957	0
404327	981	0
258294	1102	0
257875	924	0
404328	996	0
259031	945	0
258345	945	0
259033	981	0
258347	972	0
259030	957	0
258834	945	0
347712	1860	0
347711	1540	0
110511	924	0
258346	936	0
258111	945	0
258835	1125	0
258652	930	0
258833	927	0
258348	942	0
259032	1125	0
258654	933	0
258653	1067	0
258101	933	0
258632	936	0
258635	1020	0
258630	936	0
258640	951	0
258290	945	0
258317	978	0
258220	945	0
258631	927	0
258103	933	0
258633	957	0
258641	933	0
258636	945	0
258814	1076	0
258846	1112	0
117005	957	0
258639	942	0
258643	960	0
258845	1012	0
117004	942	0
258105	945	0
258638	1043	0
258634	1112	0
258644	1634	0
258291	1100	0
258524	939	0
258525	951	0
404329	939	0
546769	963	0
546770	1071	0
258767	948	0
258203	972	0
258919	924	0
258920	1063	0
258060	936	0
258167	1178	0
258522	912	0
258820	936	0
258523	1090	0
258921	968	0
258768	921	0
329460	957	0
258748	927	0
258456	945	0
433449	945	0
404330	927	0
258450	933	0
257887	1011	0
258897	924	0
258454	930	0
258898	924	0
258455	930	0
258896	924	0
258774	927	0
258453	933	0
258025	936	0
258241	936	0
258900	1297	0
258899	936	0
258451	943	0
258895	936	0
258903	1105	0
258815	936	0
258901	936	0
258902	1026	0
258904	936	0
258177	936	0
258894	1531	0
258893	1027	0
258969	933	0
258973	972	0
257921	936	0
258785	918	0
258446	942	0
258320	936	0
258974	918	0
258975	945	0
258786	948	0
258972	918	0
258804	1074	0
258447	945	0
258970	1053	0
258971	918	0
258784	1062	0
258788	1078	0
258968	1065	0
258787	1078	0
257984	957	0
258967	945	0
259145	957	0
404331	945	0
258370	957	0
258468	945	0
258979	933	0
258985	921	0
18347	906	0
258984	930	0
258980	936	0
258338	930	0
258983	933	0
258466	921	0
258976	915	0
258790	921	0
258206	927	0
258340	930	0
57272	909	0
258339	930	0
18331	1241	0
258987	1018	0
257665	1084	0
406186	918	0
258789	918	0
258982	927	0
258977	924	0
100042690	1079	0
258330	1035	0
19271	8253	439
59015	5684	228
55935	4691	1195
271813	3462	189
56428	2420	627
67445	1365	18
68349	940	290
67136	2393	113
66461	1321	199
13046	7965	1239
279067	345	1
19400	1620	4
19182	1635	987
68427	2273	276
100862024	613	3
20375	1333	13
17868	4163	0
228355	6217	617
22259	2036	130
11432	4653	267
107986	1918	128
606735	892	4
100503319	3593	2
80708	2107	336
77038	3409	779
228356	1979	513
228357	9407	1971
619941	312	1
75786	6577	498
100217458	98	0
14061	1988	19
381410	3740	176
100862052	1368	1
228359	3331	1083
51897	3573	375
241547	2301	105
228361	5290	544
12672	2768	7
17242	1306	71
104418	4373	1270
26427	2271	697
192285	6912	556
100316756	98	0
228366	2424	409
18633	1608	214
75641	364	12
19099	3461	169
12953	4368	932
320507	1190	23
228368	3255	332
100043205	461	1
76969	2682	35
80976	3751	1
100042784	1870	20
277414	2662	584
241556	3751	192
639658	1295	16
12521	1854	1115
100038525	2923	0
11695	5203	1
14043	2871	521
329470	1998	60
381411	2168	0
620695	1291	78
70852	1550	3
69113	1231	159
56348	1839	694
723953	90	0
414123	856	0
735259	100	0
74569	4591	445
66457	1484	50
11800	3702	919
241568	3475	15
68170	2269	181
19374	3393	0
19373	6669	0
22034	5476	347
72446	4446	19
76501	1175	210
241576	3827	490
100504371	1663	3
100504354	6969	3
80985	5612	1417
14221	2427	28
210622	2855	73
20511	12068	32
12505	5654	2355
27402	2526	212
56369	924	149
13661	4387	2272
319854	2229	0
13711	2246	1231
12359	2551	8245
100862111	334	0
99382	4558	39
98956	3856	383
53872	7593	1611
78031	541	0
16909	1900	76
70986	1283	3
57443	4760	607
100038697	1690	2
333883	796	4
12509	1811	58
68243	819	0
241589	10124	11
15259	7497	1935
100316678	80	0
668733	1062	0
74959	1145	1
228410	5190	443
320554	3512	21
241593	1083	1
211896	1724	9
99003	8973	451
228413	2846	37
211936	3944	14
98221	1230	583
329480	3267	0
22431	3092	3
74088	1598	0
19672	3063	212
100862167	430	0
402728	1464	0
18508	3681	1
100504545	3019	0
77766	3902	90
66541	955	111
99349	1198	80
329482	2649	8
329483	3949	0
77015	2738	10
320230	690	0
791267	4525	1
212772	3389	172
14308	1595	0
16492	4844	0
76894	1891	51
228421	3369	25
12064	5487	19
22343	4137	1029
100038454	1349	0
107515	5060	149
68201	2079	68
75517	980	0
170442	1628	13
67606	2069	66
241612	5191	8
228432	3377	0
269328	1589	0
668802	2361	0
623270	767	0
67575	1838	1
257980	939	0
258390	939	0
258391	912	0
258389	942	0
258388	942	0
258910	918	0
257979	918	0
258909	918	0
228443	918	0
258379	936	0
545447	917	0
277562	918	0
257935	918	0
258395	939	0
258399	897	0
257662	939	0
258887	939	0
258398	939	0
258890	939	0
258888	939	0
258886	996	0
258199	2235	0
258889	939	0
258891	948	0
258397	939	0
668825	939	0
258396	939	0
258023	939	0
257956	939	0
258258	963	0
258439	963	0
258441	939	0
258271	939	0
258359	954	0
258257	936	0
258442	939	0
258737	945	0
258440	951	0
258022	1110	0
99010	1902	309
213765	3731	0
66181	695	373
107723	6735	670
68032	975	368
72425	2883	252
73024	1072	534
213788	1746	0
74268	1521	173
100504639	1596	0
20192	15410	34
75275	1237	0
14260	11925	85
75166	1029	0
23892	1639	0
100862246	496	0
20394	1227	9
228482	5017	64
100862258	648	3
14617	2879	0
320846	1550	2
11464	1390	92
100303644	1909	0
11834	4886	489
228491	4263	65
66632	2700	167
78193	507	0
100043232	2644	0
399568	2770	39
100316703	89	0
17536	5267	117
72603	723	4
654793	3398	3
69974	1549	1
67356	1187	0
320975	1810	1
241621	447	3
114715	2998	372
732489	100	0
68215	1861	339
19419	5105	13
100504728	2641	0
73938	1276	0
21825	5802	4410
71313	1673	46
381413	3911	0
73358	445	0
27103	5248	330
20813	790	702
171543	4633	554
12236	3669	42
214230	4193	325
383787	4861	27
18796	5145	18
100043272	3046	258
214239	4716	180
53906	541	2
214240	6629	52
51944	3118	20
56357	2067	922
228536	4428	349
72136	2089	69
269336	1870	102
271842	5135	24
76464	6525	8
19361	2138	11
67809	2252	313
320415	629	17
69408	1008	105
623781	3067	31
72008	1923	220
72112	742	152
20732	2275	1608
228543	1657	321
100502626	619	0
228545	4054	203
100043609	979	9
54485	3451	63
100862328	582	0
69065	1569	22
68142	6296	639
241624	3143	22
56398	2596	717
100862335	815	1
66602	1551	158
70645	1557	1
108907	2960	25
69702	1451	102
625328	527	38
76246	4664	412
228550	1808	125
17005	3200	110
68925	4822	313
22174	3989	1709
29808	13931	963
26390	6937	534
433466	1383	99
211429	3859	107
640524	11238	15
98878	3387	1166
329502	4477	2
78390	3286	1
271844	3125	18
269338	4450	462
211499	2996	980
76051	4818	236
70933	2258	1
12335	3488	17
20402	9099	1303
20619	2223	421
66606	2115	124
66296	2361	124
68968	6384	225
140810	11269	434
100502700	1332	7
22222	7765	898
96957	2867	289
17151	1572	351
13828	3472	1
74176	2531	2
640543	2133	4
329504	3407	91
75894	2317	108
99334	6904	291
51885	2563	140
27223	7711	793
17754	11912	61
327655	5531	492
12716	1589	640
140476	5757	4
212670	2247	30
14827	2643	6055
269344	1674	45
378702	3029	217
574418	2534	44
67693	604	482
100034361	1887	52
67532	3419	133
241627	4245	64
228564	4200	4
319996	4367	514
17147	2322	7
329506	4545	316
78655	2367	110
214585	7665	383
67578	2434	0
12010	858	2600
70928	1758	4
74401	2111	0
670832	399	27
20322	2259	359
214593	4554	1
66811	1592	1
213696	1497	6
99439	5267	5
435684	1558	14
269346	3904	10
81913	1215	2
381417	3740	0
67092	2357	1
214616	1331	48
433470	640	8
387165	79	0
22785	5476	250
18457	3494	175
59010	2102	462
74702	1457	0
75946	733	0
214968	6541	136
317750	1951	6
17876	3523	106
100502835	2933	0
381418	1030	1
20495	4741	1
100502853	3046	0
110074	2512	217
14118	9900	297
99100	5768	124
271849	4820	3
58521	2544	374
70354	6797	1789
12848	3250	906
69976	2520	381
75823	1599	0
14178	2672	34
69185	1343	48
241633	5529	3
26458	2301	161
15186	2378	504
14391	2809	226
84092	4210	790
75083	1748	2
58800	7145	983
66552	5616	1001
108011	6524	279
109778	1170	118
215387	2695	30
73338	3756	71
329509	1266	5
320632	6740	1166
26371	3075	397
69470	4401	616
99138	3118	594
13537	1618	19
215095	2377	0
11552	3936	0
215456	2628	3
68126	1226	173
56461	3227	16
192212	4266	149
72180	2989	72
77721	1434	92
100861602	931	4
17153	2778	634
100038529	1767	0
228576	1967	464
53885	2260	415
67885	811	165
12235	4337	10
74121	2862	50
100503008	1707	0
12125	5037	272
100043424	4492	3
241634	1026	1
100503333	210	0
17222	8967	950
17289	3554	81
72477	4622	578
70370	2909	0
57432	1567	60
78751	4916	167
668894	4236	1
100503381	2974	2
69737	4562	166
20017	3998	274
66170	1303	103
100048701	1006	1
20515	4165	549
329513	3433	0
70466	3137	59
100503468	1781	7
16175	1974	8
16176	1328	79
329514	1396	5
668896	682	123
228592	1925	2
19261	4229	127
18610	747	0
654409	3091	37
67333	6195	731
21818	4110	3
99169	2982	2
241636	3310	0
20638	1121	1147
192140	3216	0
67134	1895	463
100217452	59	1
100217428	63	2
170718	1520	986
228598	2670	14
56264	2421	57
75656	733	1
66766	1139	1
319513	3654	135
80743	3206	514
19262	3609	426
321014	1409	5
99045	962	224
18429	471	0
11998	507	0
140629	3884	90
380601	3164	48
241638	4204	240
77006	1101	1094
16434	1159	74
100861692	363	0
269356	3201	5
228602	4973	241
100043766	2136	10
613258	2375	28
11990	8740	516
14588	955	1
110751	3165	25
20612	6387	2
72630	2945	92
67326	1241	134
70997	2264	320
12616	2724	1503
12531	3151	300
69596	1432	114
228607	3190	296
74450	4266	475
723825	86	1
51902	5565	309
228608	2262	209
11550	2394	6
414081	3631	17
71995	3378	1
19122	2186	1823
26434	3177	29
215653	4785	368
100861699	1019	0
54338	6364	2447
70612	1593	172
18538	1260	492
110911	8278	862
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	0
74182	5052	592
767814	2497	0
73747	1471	64
12653	2733	14
66926	2820	155
66634	3203	28
66586	2059	235
320974	3475	18
241639	5255	146
12156	2515	39
100526500	87	0
15112	2029	0
52837	5148	717
18795	7116	119
78805	2502	0
320684	2288	0
18798	3692	441
76161	1955	0
241656	4773	0
228642	2407	0
319196	2723	12
20614	2119	10
59030	3195	191
74243	3111	34
16449	5493	1197
228662	5111	444
100316816	79	0
228677	2759	29
319909	2944	139
75812	2505	84
66580	3392	190
69487	2732	109
228684	2219	0
72899	5041	40
71436	4537	178
100503716	1692	0
100038667	3568	0
16558	5445	555
20639	1230	361
57329	917	0
378776	4233	0
18549	4745	1
378775	3370	0
12075	2372	29
100043534	498	0
56431	1900	6210
81910	5484	3050
403171	528	0
433481	1743	0
69178	2621	762
100313519	221	2
74528	2707	104
107586	1534	82
100048644	322	0
228714	3751	264
668917	1079	7
171588	1557	0
241688	6831	151
70408	4160	187
26450	2160	366
27054	2915	927
228715	459	79
66044	1283	157
66328	750	0
94249	3436	133
627302	1814	0
408057	2084	28
74030	4657	1432
67877	1172	145
66877	3111	259
78774	1561	26
100503181	837	15
53626	3024	7
241694	9613	1122
77806	958	5
74065	737	0
228730	2150	514
24128	3370	735
228731	1065	0
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	5
381384	1331	0
15376	2127	559
20608	1388	2
21824	3718	830
17064	6638	659
56488	1101	92
74533	4135	292
17957	3693	48
228756	610	0
78240	606	0
78609	601	0
69362	546	0
13012	703	6
69294	765	0
13013	686	0
77705	658	7
100503216	337	0
13010	742	683
433483	783	0
58214	789	0
100503289	1276	0
433485	2055	3
104348	4096	115
100271882	1728	0
245174	6920	49
100504621	927	0
100216455	3018	0
69277	648	2
668923	2770	16
545471	2706	0
13011	986	1
71881	2190	870
100861792	754	0
68738	3594	2444
109344	936	19
114889	3568	0
12497	2500	256
110078	3838	2023
76192	1967	321
69270	1161	13
78177	5093	81
67311	1375	0
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	577
14225	1641	1061
228765	1385	102
241727	4689	4
668929	1650	0
228767	1468	0
108832	1435	1
228769	3542	340
75283	1636	0
228770	2371	2
11602	1530	2
100316704	89	0
73847	2119	416
69698	2766	67
545474	3395	0
76650	2583	1050
21407	932	0
12995	4205	608
67231	1936	396
24105	2541	615
228775	2051	61
791417	1997	0
228777	1380	0
20667	4436	42
67917	3089	60
228778	1682	126
629114	624	0
319579	690	0
442835	625	0
654457	647	0
545475	397	0
75400	405	0
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	0
19700	1603	8
14950	9937	1526
66405	799	59
15901	911	250
84682	727	15
12048	2371	766
72119	4365	42
228785	2948	5
14239	1311	6
252864	3346	0
74711	3121	66
68559	1229	396
228787	2711	0
228788	2158	94
15162	2092	11
99237	3895	1122
100504160	207	1
241732	3072	32
54711	5407	599
140484	5607	357
16569	5632	476
72326	1898	45
228790	6674	831
329540	6523	241
99311	3288	274
13436	4322	41
13589	7330	1341
329541	1463	0
76407	1155	0
66557	1730	0
228796	1667	0
378700	1821	0
381399	2115	1
545477	1572	0
19194	961	0
73388	1095	0
18843	1104	91139
67135	1085	1
228801	1712	21143
228802	1637	61
71425	2040	0
433492	2048	0
66971	1970	147
20648	2115	90
12396	6080	287
56846	1810	3
75480	735	0
70362	1501	0
13555	2460	14
59038	1468	123
228807	3224	41
100504252	970	1
75608	1606	1352
668936	1113	24
19383	1842	1164
67204	2513	428
50518	692	0
269378	2543	49
100504268	1394	0
16396	5389	939
67068	686	604
66734	965	1269
228812	1621	520
735287	109	0
68728	3934	1532
56406	6872	689
207182	2611	72
60525	2833	1520
74945	629	6
14854	1857	1313
668940	6163	9
735275	79	0
56407	3198	1231
108687	2294	792
19124	1504	66
17391	4304	0
613262	1392	94
16418	1495	439
71405	2337	1
56046	2671	273
14563	2317	9
16328	7982	309
320095	1971	10
66366	1297	1087
74562	6105	254
245865	1502	5
266692	3520	556
75710	3752	301
18041	2053	455
67067	630	339
170791	2812	4892
228829	5733	285
19018	760	362
70873	2106	30
347740	4917	882
13821	6517	738
68295	3590	236
100504350	2527	0
228836	5655	433
74846	995	5
98932	1083	208
100504361	758	2
228839	2792	56
74487	1509	21
74704	1455	9
67388	1051	340
77799	2508	5
29812	2683	413
66934	2283	32
320706	13232	208
383766	639	1
56045	4010	620
100628585	67	0
19650	5416	129
100043882	459	44
629499	3460	1
20014	2716	1637
100861927	927	0
14601	517	0
69161	1107	254
20779	3887	543
100046034	333	15
53619	2080	321
18111	1213	131
66642	2731	239
277432	1363	0
75425	3772	219
70470	3320	439
72340	570	1
21817	3549	2725
228846	5107	21
73399	593	0
329547	1779	0
16803	2525	397
68108	3172	125
319317	5864	117
228850	8366	887
246747	632	10
