GeneID	Length	CD24-H-4
75894	2317	65
99334	6904	277
51885	2563	210
27223	7711	1430
17754	11912	823
327655	5531	1129
12716	1589	1748
140476	5757	13
212670	2247	50
14827	2643	5575
269344	1674	35
378702	3029	262
574418	2534	61
67693	604	647
100034361	1887	49
67532	3419	111
241627	4245	30
228564	4200	30
319996	4367	577
17147	2322	2
329506	4545	139
78655	2367	65
214585	7665	472
67578	2434	0
12010	858	2656
70928	1758	3
74401	2111	0
670832	399	16
20322	2259	2207
214593	4554	0
66811	1592	0
213696	1497	1
99439	5267	1
435684	1558	8
269346	3904	7
81913	1215	0
381417	3740	0
67092	2357	1
214616	1331	108
433470	640	3
387165	79	0
22785	5476	168
18457	3494	226
59010	2102	884
74702	1457	0
75946	733	0
214968	6541	272
317750	1951	4
17876	3523	80
100502835	2933	0
381418	1030	3
20495	4741	1
100502853	3046	0
110074	2512	164
14118	9900	251
99100	5768	103
271849	4820	4
58521	2544	589
70354	6797	788
12848	3250	522
69976	2520	1342
75823	1599	1
14178	2672	56
69185	1343	113
241633	5529	3
26458	2301	194
15186	2378	9153
14391	2809	255
84092	4210	989
75083	1748	0
58800	7145	684
66552	5616	403
108011	6524	244
109778	1170	192
215387	2695	41
73338	3756	64
329509	1266	6
320632	6740	1990
26371	3075	604
69470	4401	1022
99138	3118	567
13537	1618	38
215095	2377	0
11552	3936	0
215456	2628	7
68126	1226	167
56461	3227	22
192212	4266	263
72180	2989	32
77721	1434	109
100861602	931	8
17153	2778	162
100038529	1767	0
228576	1967	444
53885	2260	2554
67885	811	238
12235	4337	2
74121	2862	61
100503008	1707	0
12125	5037	295
100043424	4492	15
241634	1026	2
100503333	210	0
17222	8967	1374
17289	3554	124
72477	4622	412
70370	2909	8
57432	1567	220
78751	4916	218
668894	4236	9
100503381	2974	0
69737	4562	1048
20017	3998	228
66170	1303	189
100048701	1006	24
20515	4165	1746
329513	3433	0
70466	3137	70
100503468	1781	7
16175	1974	9
16176	1328	82
329514	1396	9
668896	682	113
228592	1925	0
19261	4229	127
18610	747	0
654409	3091	140
67333	6195	827
21818	4110	1
99169	2982	2
241636	3310	1
20638	1121	2402
192140	3216	3
67134	1895	442
100217452	59	1
100217428	63	5
170718	1520	1420
228598	2670	32
56264	2421	60
75656	733	0
66766	1139	0
319513	3654	130
80743	3206	674
19262	3609	737
321014	1409	5
99045	962	427
18429	471	1
11998	507	0
140629	3884	131
380601	3164	83
241638	4204	121
77006	1101	1216
16434	1159	128
100861692	363	0
269356	3201	52
228602	4973	1844
100043766	2136	52
613258	2375	19
11990	8740	624
14588	955	1
110751	3165	22
20612	6387	4
72630	2945	219
67326	1241	224
70997	2264	3486
12616	2724	2463
12531	3151	109
69596	1432	185
228607	3190	578
74450	4266	768
723825	86	1
51902	5565	247
228608	2262	1514
11550	2394	10
414081	3631	346
71995	3378	1
19122	2186	2178
26434	3177	4
215653	4785	115
100861699	1019	0
54338	6364	12591
70612	1593	260
18538	1260	475
110911	8278	1838
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	0
74182	5052	303
767814	2497	0
73747	1471	88
12653	2733	7
66926	2820	133
66634	3203	32
66586	2059	233
320974	3475	9
241639	5255	1096
12156	2515	9
100526500	87	0
15112	2029	0
52837	5148	306
18795	7116	75
78805	2502	0
320684	2288	0
18798	3692	366
76161	1955	0
241656	4773	0
228642	2407	0
319196	2723	248
20614	2119	0
59030	3195	218
74243	3111	68
16449	5493	3595
228662	5111	478
100316816	79	0
228677	2759	265
319909	2944	95
75812	2505	220
66580	3392	159
69487	2732	77
228684	2219	0
72899	5041	128
71436	4537	58
100503716	1692	0
100038667	3568	0
16558	5445	1003
20639	1230	250
57329	917	0
378776	4233	0
18549	4745	0
378775	3370	0
12075	2372	11
100043534	498	0
56431	1900	6570
81910	5484	1876
403171	528	0
433481	1743	0
69178	2621	852
100313519	221	1
74528	2707	98
107586	1534	178
100048644	322	0
228714	3751	350
668917	1079	3
171588	1557	0
241688	6831	1165
70408	4160	231
26450	2160	191
27054	2915	1678
228715	459	66
66044	1283	117
66328	750	0
94249	3436	345
627302	1814	0
408057	2084	95
74030	4657	2791
67877	1172	301
66877	3111	437
78774	1561	282
100503181	837	378
53626	3024	22
241694	9613	1165
77806	958	5
74065	737	0
228730	2150	1148
24128	3370	644
228731	1065	0
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	1
381384	1331	0
15376	2127	1282
20608	1388	6
21824	3718	1926
17064	6638	1396
56488	1101	139
74533	4135	304
17957	3693	37
228756	610	0
78240	606	1
78609	601	0
69362	546	0
13012	703	2
69294	765	0
13013	686	0
77705	658	9
100503216	337	0
13010	742	1687
433483	783	0
58214	789	0
100503289	1276	0
433485	2055	1
104348	4096	47
100271882	1728	0
245174	6920	31
100504621	927	0
100216455	3018	0
69277	648	1
668923	2770	7
545471	2706	0
13011	986	0
71881	2190	650
100861792	754	0
68738	3594	1432
109344	936	38
114889	3568	0
12497	2500	199
110078	3838	2482
76192	1967	418
69270	1161	17
78177	5093	99
67311	1375	1
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	878
14225	1641	3260
228765	1385	152
241727	4689	7
668929	1650	0
228767	1468	0
108832	1435	1
228769	3542	759
75283	1636	0
228770	2371	1
11602	1530	2
100316704	89	0
73847	2119	432
69698	2766	561
545474	3395	0
76650	2583	2758
21407	932	2
12995	4205	604
67231	1936	494
24105	2541	1207
228775	2051	39
791417	1997	0
228777	1380	1
20667	4436	168
67917	3089	230
228778	1682	2414
629114	624	54
319579	690	16
442835	625	0
654457	647	0
545475	397	0
75400	405	0
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	1
19700	1603	13
14950	9937	1177
66405	799	68
15901	911	1553
84682	727	81
12048	2371	1745
72119	4365	14
228785	2948	3
14239	1311	11
252864	3346	0
74711	3121	1348
68559	1229	678
228787	2711	0
228788	2158	318
15162	2092	33
99237	3895	1764
100504160	207	2
241732	3072	65
54711	5407	584
140484	5607	303
16569	5632	2013
72326	1898	176
228790	6674	1753
329540	6523	417
99311	3288	473
13436	4322	37
13589	7330	1710
329541	1463	0
76407	1155	0
66557	1730	0
228796	1667	0
378700	1821	0
381399	2115	0
545477	1572	0
19194	961	2
73388	1095	5
18843	1104	17467
67135	1085	0
228801	1712	4620
228802	1637	16
71425	2040	0
433492	2048	0
66971	1970	214
20648	2115	89
12396	6080	368
56846	1810	27
75480	735	0
70362	1501	3
13555	2460	34
59038	1468	193
228807	3224	85
100504252	970	1
75608	1606	2662
668936	1113	12
19383	1842	2294
67204	2513	247
50518	692	0
269378	2543	35
100504268	1394	0
16396	5389	549
67068	686	1132
66734	965	2714
228812	1621	598
735287	109	0
68728	3934	2285
56406	6872	823
207182	2611	24
60525	2833	480
74945	629	1
14854	1857	844
668940	6163	16
735275	79	0
56407	3198	1593
108687	2294	1734
19124	1504	404
17391	4304	3
613262	1392	170
16418	1495	904
71405	2337	1
56046	2671	470
14563	2317	12
16328	7982	715
320095	1971	9
66366	1297	2688
74562	6105	54
245865	1502	7
266692	3520	674
75710	3752	292
18041	2053	498
67067	630	685
170791	2812	5088
228829	5733	455
19018	760	1518
70873	2106	90
347740	4917	630
13821	6517	1705
68295	3590	518
100504350	2527	0
228836	5655	903
74846	995	13
98932	1083	205
100504361	758	11
228839	2792	169
74487	1509	30
74704	1455	8
67388	1051	376
77799	2508	6
29812	2683	326
66934	2283	8
320706	13232	777
383766	639	0
56045	4010	515
100628585	67	0
19650	5416	172
100043882	459	31
629499	3460	6
20014	2716	3549
100861927	927	3
14601	517	0
69161	1107	362
20779	3887	1283
100046034	333	9
53619	2080	569
18111	1213	136
66642	2731	448
277432	1363	0
75425	3772	333
70470	3320	762
72340	570	3
21817	3549	2907
228846	5107	6
73399	593	0
329547	1779	0
16803	2525	2845
68108	3172	141
319317	5864	245
228850	8366	1156
246747	632	50
545481	2028	37
100045469	6738	0
22348	2805	0
109275	2377	243
100499529	58	2
228852	6485	334
71878	2260	13
71715	3199	191
71081	1127	0
71613	607	0
329554	1097	0
16658	3389	60
21969	3847	681
100861957	599	0
18803	4435	1138
320799	4480	88
64899	3523	325
280635	3547	0
100861963	1090	0
71389	10549	980
383770	465	1
19281	6449	61
77645	631	0
77288	2148	6
100504524	414	46
67996	3547	2168
100862002	603	0
241764	2733	5
27219	2542	2
245866	2124	1213
100504576	476	0
17865	3702	86
68236	880	28
100504589	966	0
269389	1675	53
59091	4255	50
66680	1562	63
228858	2580	0
228859	1643	168
69517	459	0
100043899	1094	4
68314	843	1
15378	4358	20
76080	4523	254
26943	3694	5950
100862033	463	2
68386	951	7
18769	1431	1180
100504604	3403	2
11486	1626	14
22403	1774	145
241769	1032	0
241770	832	2
54401	2775	1989
381404	2354	8
67145	2301	628
58231	5189	924
16538	2712	0
209232	2324	0
192200	725	0
68221	466	0
192201	574	1
53878	1570	0
329557	1252	0
20941	575	0
64335	1200	0
20945	532	0
20944	601	0
20568	876	31
17183	2571	86
19668	2456	61
20971	2460	5396
66460	1608	972
73603	928	12
52840	4069	796
78928	2557	1039
67701	708	21606
629747	554	7
209351	867	5
75526	755	1
277343	1794	2
433502	807	3
277345	1121	2
629754	540	0
629756	459	0
629761	617	0
408190	1074	65
78239	746	0
641368	443	0
71856	820	133
76233	1245	522
68612	931	11
21925	693	1
101113	1520	440
170789	1151	152
67538	2689	89
71971	2701	169
75642	783	29
415115	1156	346
19025	3674	1685
18830	1806	6587
228866	2752	972
329559	4570	704
629777	1121	32
17395	3139	7
57138	6023	18
228869	3091	822
21939	1784	38
72211	702	0
104010	3586	2
100862070	840	0
228875	2109	344
140579	5871	751
381405	3311	0
228876	5033	268
74614	1956	0
114644	3224	2
381406	1868	133
170441	3347	153
14049	2364	1526
228880	6664	1286
17979	7531	767
72043	4133	256
670775	383	0
319684	1636	0
277360	6530	147
76367	4413	43
99371	8777	1691
110750	3604	441
20853	2995	883
228889	2592	494
98999	7218	873
68949	738	254
100217443	66	17
16500	11153	61
19223	1751	195
56336	4205	833
77031	4510	774
263876	3996	363
81018	3001	1217
20613	1589	36
66589	1950	168
407243	1700	651
12608	1504	2327
329562	2140	30
19246	4213	1030
69553	2935	4
58220	3399	404
77017	1309	0
11538	4903	1205
13480	2293	379
69372	1682	103
241794	2316	1
18019	8348	25
100038688	1516	3
11981	3529	2595
99377	5073	4
100502777	1460	15
22722	2753	205
75508	472	0
619302	1153	0
228911	5113	150
446211	1175	0
100043910	2106	1
228913	5843	418
100502923	1450	1
76960	3090	710
73303	1174	3
13081	3296	0
109054	1059	200
100502946	3172	3
67637	1395	0
76829	1774	0
75655	856	0
228942	2799	0
17201	2623	0
67017	3605	696
20878	1905	39
67337	1820	224
320664	4437	26
66404	2142	1160
654821	2220	3
76426	649	3
21420	3069	0
12162	1968	39
26972	1755	1
66679	1742	616
100862165	626	4
56190	1777	78
664799	3217	0
100862176	1240	0
619800	534	0
74161	3476	0
18534	2617	0
58203	2162	27
65112	4531	1141
72221	641	0
70065	1167	0
100043911	4466	156
19334	1909	475
75485	896	2
56491	6969	1831
228960	3736	1337
228961	2097	2273
100038374	874	3
100503083	626	1
723906	79	0
723832	82	0
56802	2248	0
14683	6061	13392
57314	2279	656
64138	1393	771
545486	1406	10
67126	414	1827
66390	1389	322
100043757	9807	4
13616	2963	44
664987	625	0
545487	447	0
100043761	1743	20
620790	1665	2
665001	3055	0
100862168	558	0
100862183	666	14
100503353	3382	0
100043764	1587	0
100043914	1458	0
100043915	4538	0
545490	1473	0
100043126	1458	0
100039017	4538	0
13999	3383	0
626832	3788	4
667962	3586	0
100039060	4539	0
628147	2179	1
100302432	1127	0
668039	4538	0
100303732	3586	0
100043381	1628	0
100503949	1295	0
100043387	1621	7
100039123	1311	4
626877	1699	0
627901	1440	0
635470	514	0
628308	4664	70
433520	3712	43
100504328	1497	1
626802	4020	1
329575	4376	39
665205	1101	0
665211	4725	33
626848	4206	28
353208	1779	5
74189	5700	0
320558	5688	5
228966	3267	25
71532	2280	21
381409	2891	16
68175	735	0
12561	6343	35
228980	4422	459
66730	1905	38
241846	2534	1910
26444	881	1451
269397	4369	114
52856	1699	226
99296	2432	2
228983	2745	336
56436	1429	300
16776	11388	9177
66481	391	1522
100526556	76	1
252966	2945	292
271887	2319	32
14464	3302	5
100036520	1678	1
320485	1336	1
622283	2019	0
387136	77	0
723954	104	0
108115	3087	84
18216	3916	0
73247	1192	219
72075	2288	595
12841	2846	15
277353	2208	9
23856	12416	817
76425	1850	409
228993	2197	47
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	333
329581	1178	0
58237	950	24
228998	2993	456
73368	4189	334
11438	4437	0
16536	6477	0
13628	2046	0
66496	797	587
20459	2286	6
20811	2547	10
332713	1381	28
229003	10109	1085
229004	4050	561
100862073	459	0
20262	1136	0
269400	4439	360
76688	2596	398
229007	2511	655
72699	1959	525
329584	2986	244
72147	3336	115
241850	1775	16
66314	2306	1450
13002	3674	800
68556	1811	166
100271841	2270	1989
269401	5372	1282
229011	2099	471
68879	3055	1216
20672	1619	427
21400	1163	82
56470	1457	124
277496	716	0
18389	3314	2
17932	6395	3
245867	3509	423
67005	2925	269
672125	2550	0
30942	4180	0
100503859	1533	0
100503882	1997	0
72608	783	1
80892	13874	11
19302	2270	402
69347	788	0
18767	3683	226
67306	3361	1439
16196	2475	46
100504139	1595	8
75476	436	0
383820	3174	0
620966	1712	36
20257	1904	190
15213	2205	443
66230	722	246
100504173	461	8
21985	2543	483
75149	848	0
229055	7449	250
320088	3135	4
170753	13844	1656
94212	8256	43
100862399	374	0
16592	932	15
100041480	1660	61
18857	1364	0
21884	581	0
11770	642	19
75497	2512	3
55980	2601	317
241877	3923	30
66361	1591	150
66371	1790	135
74718	2654	44
100038545	1523	0
76897	2680	8
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	180
13559	1749	272
69126	401	28
71934	2299	23
12346	1248	0
12350	1537	0
100862241	946	0
12349	1790	274
77127	1581	99
751864	618	4
320832	1232	0
668101	1496	1
100038947	1456	1
381484	913	0
229096	5313	527
100038486	3385	0
70441	1363	0
723950	109	0
75439	509	0
59058	3190	2
13123	2166	19
73959	646	0
622921	456	0
74252	2931	305
67472	3099	501
18583	3638	481
66326	1068	3
381485	1787	1
12918	1320	2
100039304	727	4
70808	4114	212
100503666	606	0
100046095	1242	0
12870	4993	2536
12807	4616	544
20585	5353	731
27357	1701	602
12873	1453	7
76703	1494	2
11608	2147	2
81004	8127	507
19784	238	0
635702	2431	22
192167	5673	0
70862	2104	0
13605	4117	52
76657	861	4
320024	4394	650
100861946	1345	3
22035	4944	408
208188	4433	0
72007	6875	258
100526525	96	0
208613	717	7260
18805	5153	252
665113	7336	122
20526	2571	0
208691	4992	53
68028	477	133
385263	2120	0
75740	2813	0
791072	98	0
14013	5504	738
545510	2123	0
76652	1892	0
80732	4157	242
71827	1840	943
68307	2387	0
320352	1548	60
75953	3191	0
69276	3966	1930
71862	2206	84
241915	11066	720
18759	4465	1922
100861964	723	0
20482	6717	581
18417	1872	8
241919	8842	41
72413	2919	984
22401	7784	193
67576	1950	5
18706	8917	714
100502876	720	0
67778	2061	163
67414	4531	872
14696	2751	72
56456	1969	448
74600	872	105
66046	999	1269
72607	4686	13
58869	3497	7
73874	1058	0
100502904	2529	0
67120	11072	947
51938	3616	2740
14359	2326	429
67713	1015	81
320478	2970	27
100316679	79	0
20674	2457	989
100041108	960	0
100861998	452	0
625963	3135	0
76295	4864	486
114893	4745	133
72039	2992	286
654424	4451	1
241943	2478	0
229211	3913	293
241944	6625	100
229214	1801	0
11747	1724	3369
100862007	518	0
72282	911	83
329623	2199	0
100503068	2461	0
50911	1617	218
12428	2811	51
71492	2598	749
22065	3694	2
229227	15883	694
21744	1972	1
16183	949	2
60505	3072	0
207175	1059	329
241950	2433	126
329626	1441	1
14173	695	3
229228	1072	69
57815	2910	85
100862034	657	2
24063	2490	757
381438	1215	592
626410	1827	213
71342	1257	2
99696	4915	234
329628	16109	153
100040882	2439	0
380614	6114	931
73333	2110	10
18415	3558	3491
20873	3547	37
72175	3051	77
100039027	794	3
100039043	1810	0
269423	2492	22
73297	2345	0
214048	1705	162
70804	3007	752
100038440	2742	0
78706	2168	2
269424	5952	585
67161	3020	551
73852	3574	229
72511	922	1
18526	11797	3
72274	583	0
241989	5218	1
666202	748	13
66332	3370	0
329633	2127	0
73173	5168	33
26570	9227	118
100861917	675	0
12457	3069	924
69257	2676	841
67749	1430	0
669130	630	13
66377	414	313
74838	6090	411
19338	3488	258
73251	7356	654
100039684	719	42
211666	589	212
433586	6514	393
100504153	2189	0
56458	5552	760
329639	1805	1
622124	3515	0
100862096	727	0
67542	2920	486
108927	2089	328
212114	1560	98
212127	4321	236
229277	864	14
242022	12348	187
319979	2312	0
67890	4867	534
22066	4992	0
50706	3295	235
56790	1968	496
69639	1282	169
66248	1471	234
55994	5368	129
170767	2162	311
329641	3086	0
12427	1566	191
70970	973	0
229285	4054	311
320604	2268	2
74434	2348	0
13175	12995	30
100503655	2208	0
26422	10983	665
17116	2778	4
71182	961	0
17112	1902	8738
229302	1400	1
97064	4784	626
100861809	431	0
52245	2961	400
242037	1759	31
24017	2864	807
18645	2020	757
67850	1642	0
72033	8829	440
28146	2451	1375
229317	2299	431
69227	3546	1141
545527	2195	12
666680	2000	102
20439	2488	435
71301	938	3
100040293	2177	0
229320	1896	0
100040416	636	18
329650	10249	162
229323	2225	7
100502786	434	0
140795	1798	11
320463	7333	0
84111	1163	1
74191	2528	2
70839	2338	7
242050	10084	51
435732	1206	0
433597	1303	3
669780	1200	0
666803	1206	0
229333	2789	0
676914	3050	0
639634	1590	0
67758	1294	0
84112	1571	1
56758	5809	802
100503654	3662	0
100504925	850	0
18441	3886	42
74012	4197	82
100503824	1081	3
622434	5205	206
72162	4975	274
229357	3336	0
17380	4240	169
269437	6276	789
329659	1541	37
11416	3109	262
100504046	773	3
229363	4567	242
56544	2739	0
100125586	2484	0
637004	2670	0
637053	2484	0
667060	2484	0
667069	2484	0
319210	1911	0
319217	2484	0
16497	2986	4
319798	1383	0
67437	2885	1208
71004	1861	43
99929	4154	512
100861877	554	0
624866	4276	171
56706	2145	1946
72789	5320	5
19288	1922	5
20429	1595	0
66880	3232	224
17349	1161	2856
28030	2598	431
17035	1092	249
109222	1411	2
100861992	765	0
66868	2978	884
100505386	2397	0
208426	1579	0
30953	2692	3
545531	357	119
100038361	6918	0
16159	1370	9
68725	2578	1
68259	4090	1399
70099	4082	217
387175	64	0
723949	95	0
66949	2920	23
16649	3726	508
381452	735	0
71619	1200	0
242083	3962	88
26879	1901	61
97112	1739	182
100862102	291	5
66183	1786	455
229389	2161	0
625901	1804	3
69983	5887	0
386750	3732	0
626082	1357	0
74693	1526	0
12038	6209	11
100504692	2475	0
100861784	363	0
213234	2418	454
67931	1410	0
213248	2919	42
56426	1870	85
20713	3133	4
69193	1031	0
73124	4149	393
213262	4956	0
76089	6544	351
70924	1463	1
100233207	778	0
329679	7095	182
75879	1364	0
67738	1728	468
66841	2281	360
75939	1970	12
381489	2277	0
70652	2292	20
68659	6627	128
14800	7749	0
14658	2988	0
54635	3512	8
320566	1194	0
229445	3453	343
56720	1635	8
58170	1657	0
54195	3251	138
60596	4654	156
213582	6218	837
18167	3361	0
633285	1789	0
78212	3448	1
79235	5349	183
99571	1523	12
14161	3370	0
100862155	477	0
110135	1575	0
53317	1771	560
100038599	3971	0
69460	468	0
20319	2001	10
24088	2855	101
229473	4909	541
76915	874	5
80890	5755	148
624713	556	0
75309	1112	0
229474	6073	6738
99889	3023	593
403175	3459	19
320782	3342	315
50754	4751	290
654362	525	0
73283	539	0
100042125	1521	3
229487	2307	185
229488	4388	397
320302	2737	119
368202	949	0
27059	6414	1264
20091	943	1102
19870	68	3
19871	71	2
80877	11512	2078
23937	2703	0
70762	4199	12
12480	1245	1
12479	1845	20
170643	7287	50
100502800	1621	1
100042355	485	28
80891	1991	2
11801	2037	0
229499	2042	8
329693	3451	0
27049	5141	545
546801	1065	1
213498	5600	531
625281	348	0
74485	3988	8212
73182	4501	129
18211	2588	1
23920	5102	2
27371	4758	12
94315	2053	719
15191	2245	2717
67707	949	702
229503	2847	311
229504	2893	338
12904	900	1
18008	6126	483
12032	3808	27
73940	2055	21
100502895	1136	386
66614	1768	817
246703	905	3232
214191	2251	2
404710	5676	18
100502914	681	19
17261	2459	472
76642	983	175
99870	2806	1
100042277	1865	1
100526540	87	0
387133	89	0
58176	1912	152
76927	481	68
12462	1977	2151
56700	1537	866
71913	2337	144
229512	4447	1083
68957	1670	14
12095	611	0
12097	471	0
12096	624	0
67037	992	116
229517	3581	396
20351	3449	149
16905	3327	3336
72640	5776	38
100316808	82	0
53868	1060	836
83409	571	731
94232	3372	737
66256	1183	1146
16800	4850	4108
242093	1245	21
74200	2999	1017
19769	2538	587
791281	940	0
229521	4567	157
100302730	9833	251
319830	3629	39
76022	7584	550
229524	1825	149
65111	4628	1056
192195	11270	1061
72296	3844	348
110196	1461	263
735260	64	0
18770	2802	41
15168	3262	5
12748	2310	759
24045	1482	564
68521	3059	243
14466	1950	452
17827	1522	717
21827	3183	933
100124470	83	1
17829	2235	2052
360213	3202	251
66059	516	586
68563	404	274
19729	1022	653
13636	1642	658
13638	1225	18
100038411	1844	36
13639	1596	77
11490	2989	734
77772	2312	7
329702	2124	19
22724	3690	824
545539	1568	29
57275	668	79
319945	2188	508
54124	757	38
20416	3713	802
68911	2911	842
229534	4481	2047
68603	1506	428
140493	7617	2
56417	6039	649
11444	5384	31
70093	3081	1181
214547	5745	209
16194	3343	648
54667	5705	607
23897	1117	129
100503469	640	6
74383	5486	1958
99650	1912	508
73545	3097	6258
100124481	80	0
59069	2652	2559
77595	5681	97
57294	575	187
68328	1071	183
23922	1103	805
78284	1553	62
30791	2344	548
74343	2629	649
229541	5399	222
229542	1906	155
26568	2265	141
229543	4460	1513
18160	4065	1939
67781	1973	970
20615	1916	1737
66511	3247	1667
20193	615	3426
20196	715	1057
66166	1097	138
67860	1061	980
628324	315	6
20197	712	52
20198	499	61
20199	432	0
20200	719	3855
381493	741	7
20201	392	8
20202	488	19
384997	2229	0
545541	482	0
635756	408	0
619677	3531	0
229550	491	0
242100	1109	0
16939	1779	2
109314	1183	0
69332	870	0
100862387	803	0
20755	3547	0
100303744	3547	0
100862393	571	0
100042514	704	0
20756	699	0
20758	681	0
20759	647	0
20760	609	0
20761	651	0
20762	752	0
20763	617	0
20764	673	0
20765	639	0
20754	820	0
20766	1222	0
20753	790	14
229562	231	0
16447	1902	1
17235	889	0
78382	791	0
67127	708	0
68720	647	0
73722	715	0
73719	724	0
69611	678	0
68694	712	0
67828	717	0
66195	922	0
67718	706	0
76585	731	0
631101	663	0
433619	2729	0
73730	670	0
66533	1067	0
545548	549	0
66344	561	0
94060	564	0
630994	297	0
69514	607	0
69520	611	0
74175	717	4
66203	877	0
100503731	437	0
229571	2142	0
381457	1628	0
229574	7676	0
100503169	5954	1
14246	8413	1
68723	10658	0
20129	4146	20
99681	5823	197
71325	2066	0
20195	504	6065
20194	650	788
399673	1093	0
207213	2302	0
399675	1113	0
399674	1098	0
399676	1023	0
668359	2325	0
100042761	1023	0
100043188	2247	0
75778	1730	32
66198	1251	4
271944	1316	1
19885	2503	263
320747	2943	6
76602	1030	2
72634	2650	17
53814	1135	15
78523	1601	520
66353	628	1970
78784	2744	4
76742	6247	804
668409	377	6
22156	2564	1281
545551	2228	173
20342	1695	206
70737	5039	2800
229584	7642	586
19172	949	1956
20341	1685	8511
53970	4189	391
109334	1958	0
107650	3692	908
319916	1877	68
78266	4632	532
74937	1085	21
19185	1252	1525
18720	2536	401
21427	1436	878
50874	1241	10
69269	872	472
217779	2401	14
69769	1122	5
668436	541	41
20360	2843	9
213054	8687	940
100504029	957	9
56772	2514	41
57912	2820	1966
229588	1470	23
171388	1788	301
229589	3140	524
75007	2834	1640
71790	1978	36
100038425	784	10
76893	2019	1955
84505	4660	984
67654	734	21
668448	407	9
100043305	1119	2
11863	4370	998
13038	1482	1590
13040	1355	78
67981	1511	0
229593	2841	368
56205	2962	1749
100861841	892	3
17210	3488	3064
229595	3856	1014
13601	1899	432
71807	4440	515
75137	8419	571
70767	2732	358
66292	407	503
100042889	1726	29
229599	1395	49
229600	447	74
226548	2851	73
23831	1625	51
66471	3260	574
668224	707	1
67220	1370	217
22365	2626	335
229603	8101	1961
194126	2812	33
100504127	3486	71
107701	1697	226
64051	3920	2
69168	729	607
621893	393	1
319176	390	4
319190	2618	164
97114	1020	22
319192	393	6
15267	578	9
15077	1825	19
97122	348	4
319154	411	1
319189	493	1
14129	2589	2
100504145	2417	0
19844	165	0
19845	165	0
100504171	1749	0
21748	397	1
329716	1159	0
19847	166	0
100038359	2853	8
69585	2021	0
100038464	1673	85
56338	2801	17112
69870	1402	283
545554	2586	0
280411	2509	111
229613	2828	55
60365	2616	778
18632	2590	357
213119	5044	103
213121	4054	27
229615	3095	351
78373	1362	68
74414	1796	397
67845	2265	232
54215	2642	2
67583	2051	0
59020	2463	42
67549	1765	172
14616	1394	1
14613	3109	68
66659	1756	503
77578	4652	1509
100504261	1538	17
258272	963	0
68058	2989	1080
14263	5319	523
108097	4277	317
83679	15208	301
100504273	464	0
20333	1815	595
433632	891	0
18129	10506	1405
71078	2362	1
67709	1021	1
15360	3294	5917
236539	1871	21
242109	5164	25
100043461	1851	0
15495	1785	0
100043456	1747	0
545555	635	1
15496	1607	0
15493	1800	0
15494	1769	0
15497	1802	0
15492	1852	0
56185	2042	0
70560	4388	304
21384	3567	3
74362	7862	3573
320613	3221	2
269470	3428	395
14547	2871	149
73806	691	0
74645	2029	268
17156	7944	686
242122	2622	94
229644	5801	256
74044	4541	127
630146	3269	1
19221	5786	1874
12481	1144	18
78908	7330	72
11928	3702	20500
242125	3558	8
242126	6641	416
18072	3353	0
12373	2461	12
229658	3560	965
319951	1864	6
18049	1187	2
78491	590	17
70747	4362	1895
22094	645	9
20957	3437	3
381463	2835	4
66641	2798	417
229663	4201	1682
18176	4470	1073
229665	2342	137
329727	4979	123
68183	1422	731
94093	8868	1152
54524	4416	6
99543	1736	204
15257	8049	6702
140917	4288	93
100503157	633	1
67489	2910	344
229672	2093	2
19260	2728	19
229675	6727	242
100125931	3781	16
18685	3453	3086
99470	6672	693
433634	2771	3
269473	7112	269
20501	4426	178
624251	785	1446
329731	4317	2
71887	1721	11
11853	1056	572
17454	3772	367
100504553	859	0
12340	3187	97
229681	5991	272
22414	3573	33
80281	5000	277
75269	737	0
78635	1090	1
56543	7226	21
53975	2710	561
109050	4781	383
109905	1294	185
433637	459	3
11542	2752	2
433638	1066	0
11950	1456	1171
70465	3553	367
12659	2525	65
100503311	1127	2549
229687	1509	13
81600	1526	1078
12655	1539	63
104183	1510	4
229688	1668	0
69206	1558	9
72121	2345	264
99712	2773	401
67171	2197	252
321000	3507	74
12508	2802	36
258482	951	0
16491	1968	1
229694	5544	4
109226	1512	0
16490	11582	34
242151	1826	0
229697	1234	0
319929	666	0
246691	414	0
68576	884	364
229699	2186	9
229700	3270	198
99738	3013	0
229706	6308	2
67591	1376	0
11694	1867	0
229707	3231	570
229709	3851	1068
12977	4422	169
280047	662	9
99662	2270	0
100038644	1877	0
329735	5407	11
14866	911	36
68312	1305	170
14867	1152	98
14864	1202	63
14863	1047	2018
14862	1294	21388
14865	1672	269
109674	3650	287
14686	1629	1
14679	3211	1077
229714	3686	18
229715	5031	311
72023	4191	250
72522	3011	133
17306	3247	1
26442	1217	317
20661	6755	3074
100502732	5241	1
68753	1276	2
100038453	2439	1
56742	1773	18
53883	10543	693
20226	3704	933
229722	3326	1583
75504	592	969
