GeneID	Length	EpCAM-P-6
100628568	71	0
100504653	1897	0
170757	4106	146
99899	2909	5
15061	1296	0
19220	4414	22
54120	1264	231
67035	2927	1172
51886	6491	820
68810	2566	54
215708	5355	562
170822	4194	2417
108946	7668	623
229949	3103	2
99542	1853	0
329777	4867	303
26938	2000	6
20447	3885	36
545578	465	0
70594	1834	0
66772	1048	0
72317	495	0
55993	3327	0
19352	1686	432
100217468	45	2
100217425	61	0
11364	1845	722
242259	4098	0
16875	1978	0
99686	2164	0
209584	4404	28
12972	2507	133
209601	2009	6
435766	3042	0
75540	3493	131
74435	2650	12
329780	3451	0
329782	4170	1
320840	5922	9
100502679	2293	0
53861	2616	630
387181	71	1
19218	2018	6
107869	1801	348
433667	2654	527
69207	3664	1464
67144	4092	185
242274	5918	0
624759	2832	0
76131	3323	2
19892	1843	0
68151	2769	3497
100312470	921	0
100312471	921	0
100039044	839	0
666513	1056	1
100499523	102	0
72098	2605	191
116940	4328	145
70143	874	0
17096	3456	207
70720	1850	0
67427	502	1659
17451	1448	0
56711	4635	6
66433	696	139
242285	1379	0
242286	1181	0
18619	1412	3
242291	4636	610
73872	1205	0
242297	1995	76
100504030	590	0
68053	4735	114
13122	4172	0
53378	2553	3863
18201	3507	729
252838	2852	31
71510	1077	0
12319	5722	6879
100039478	333	0
59021	2057	1680
666752	584	4
320790	9338	220
74438	3604	0
65973	12295	456
320152	3969	29
242316	3532	1
74662	1433	0
73624	568	0
100499521	131	0
67157	2120	415
100039746	887	9
71801	2920	744
76947	1082	58
100503518	1368	1
735261	86	0
60599	5430	835
12448	3217	15
72656	4970	348
381510	2984	156
100861935	1013	2
207920	3864	630
634834	1197	4
66185	7115	497
623474	7051	4
100503583	4572	4
14579	2257	3390
12557	3462	0
381511	4298	137
100503636	1066	9
100038424	1706	2
329795	3456	78
77604	3426	154
72397	3283	63
68099	1326	137
208820	1501	26
100039988	632	408
12395	6899	15
208890	2371	0
73314	1210	0
72201	3259	304
72519	2280	353
100038514	896	1
69352	4922	0
100201	4681	404
12307	2867	0
67460	2959	701
27354	2491	225
209212	2647	84
192656	1901	116
100415915	1852	6
17389	4576	0
30952	4708	0
70568	5646	1107
66302	1875	168
107568	5070	836
74087	2134	0
242341	2503	21
74988	1259	0
50500	3053	46
14590	1326	118
269513	2895	1
230025	3174	0
51813	3868	250
77032	1587	19
77593	6007	310
67735	2122	4
66625	4545	1326
230027	2613	70
76132	9342	9
269514	2479	337
18992	6272	0
212377	4467	14
212390	2386	7
68493	3632	111
319564	1872	0
81006	2370	5
57756	1105	0
67490	4335	464
625732	491	0
14348	11990	1
242362	4628	189
75360	561	0
13841	7967	528
75332	891	0
26409	5763	736
100038651	2744	0
100504106	1924	0
12014	8493	171
414068	1661	0
14610	1518	0
26885	6804	178
100019	17959	278
108755	1344	261
140577	4817	0
52187	5047	491
100504166	3850	62
56228	3522	562
14409	1820	3
14408	2251	0
242377	5578	78
272009	2939	5
108767	1925	3128
24018	4153	204
12801	5807	10
67652	1073	0
636187	483	0
433693	1719	462
50793	6313	475
109093	1867	195
24060	2039	420
69329	1716	13
214568	1303	0
66291	927	89
30046	9977	615
12640	691	0
73696	951	0
214944	6030	1130
387510	820	0
73205	3198	174
100504458	1011	0
242384	5067	0
100124458	81	0
100124457	77	0
100042132	1087	0
75471	1264	0
11428	4319	1369
230073	4943	495
106021	3842	864
100504309	325	44
230075	534	320
75819	1810	0
320500	3226	1
71293	818	0
66408	5740	191
622208	2159	6
15502	5792	1534
387203	79	2
74255	3273	586
14595	3976	1093
100628614	83	0
20731	393	0
12017	1349	1654
76959	1372	1106
74164	4556	618
100526501	64	0
11832	2524	1
11828	1763	12
230082	4483	395
67615	3312	1226
68926	4369	570
68970	3454	410
67123	2697	633
109242	5598	22
66401	848	133
329828	4175	586
100862160	650	0
73721	1290	10
76992	708	20
71901	2109	78
68922	2491	8
69638	1247	8
12804	2267	269
69961	839	125
53598	966	386
550619	1751	0
18391	1591	257
14430	2000	335
16157	1961	390
20301	1471	34
100039789	429	0
100861610	6399	2
100862170	974	0
100862177	878	0
100861618	495	0
100041579	375	0
100043920	4068	0
100041549	1870	0
100861635	3613	0
100861647	429	0
100042539	3558	0
100504346	867	0
100039848	495	0
100039863	1044	0
100504376	1171	0
100042555	1953	3
100862228	974	0
100862237	974	0
100042493	831	0
621580	412	0
100862261	4068	0
100861661	1864	0
100861670	1416	0
100862247	375	0
100042519	3613	0
100042524	1870	0
545611	4130	0
100039331	4897	0
100504239	867	0
100040035	495	0
100040048	1044	0
100504407	1171	0
16158	2680	0
73350	485	0
100861715	3192	0
24047	720	0
18829	868	0
100316865	2385	0
100861727	3834	0
277773	1656	1
230085	3393	625
56323	2309	150
67317	3726	0
100862318	717	3
269523	3315	756
60534	2727	81
56703	4236	315
66592	1548	302
230088	3495	252
22249	6391	1237
320571	4474	2
100213	5402	497
329831	1348	8
21754	3620	529
12517	1503	5
54390	1201	0
19782	275	8
622404	814	424
230098	1624	49
100503819	978	33
230099	1959	8
22004	2098	82
21894	8560	2467
12913	1582	491
230101	3535	269
242406	5868	513
100039672	743	0
230103	3660	2638
433700	1247	13
68917	591	384
242408	1763	7
242409	4775	295
56014	2352	0
56015	939	4
100039781	913	136
71406	4086	514
319973	957	11
29849	960	0
29848	963	0
29846	1099	0
100040268	1766	0
29845	1172	0
53614	4433	269
384009	2019	465
442829	2030	3
12757	1170	1337
50798	5696	793
623796	2231	15
73469	5180	698
100628618	73	0
17279	2914	4
100503944	1538	2
18507	1208	2
100628590	78	0
100503954	3058	0
319885	2524	375
76238	1226	233
230119	5606	147
73405	1578	3
64424	2944	27
269529	4634	177
68512	687	120
666060	4812	7
78508	415	0
69934	2023	95
66362	1035	121
242418	7213	639
230125	4438	2936
230126	2744	907
100040557	996	0
329839	1090	0
100040567	646	0
72535	2302	2
75426	2729	0
74152	3606	0
381522	5081	23
100121	3526	445
21916	2871	351
272027	3726	201
433702	3112	430
22590	955	94
110805	1116	0
74753	1558	59
93966	2310	0
67628	1367	593
100503131	845	0
94181	1904	178
74735	1432	46
107684	4114	16
381605	4305	288
242425	3998	0
75691	3552	119
230145	2216	22
12819	5319	49
21812	5666	569
56737	3055	405
66212	552	482
18124	1884	99
67727	5777	1005
76299	2647	778
100316708	97	0
16348	5632	121
100503154	659	1
269536	3203	200
66665	1841	74
230157	2442	143
100861629	540	0
68016	2044	6
272031	3762	0
209186	1659	0
230161	5048	52
12012	1946	0
28028	2103	294
230162	2993	54
230163	1953	0
67063	2983	249
109331	4312	1151
242443	3348	3
19059	2985	7
74914	1297	0
329844	3387	0
72648	626	0
14211	5322	42
68274	2401	0
75367	1188	0
258857	960	0
258821	954	0
258836	960	0
258600	939	0
73398	1099	0
66536	1507	232
11303	10260	297
78180	452	2
381524	2277	0
100434	3278	533
100861652	874	405
319636	9193	193
246179	3382	143
21350	1144	1
435784	720	0
52076	2861	465
242466	10496	279
100503249	1019	0
670211	629	0
19359	3811	1768
100415914	757	0
16600	3044	1429
11471	1421	4
11470	1504	1
230233	6160	348
230234	4299	169
54366	3687	698
242474	6895	776
723837	70	0
230235	3854	0
54357	2966	268
329851	1759	1
545622	6369	737
73349	2030	0
619973	699	5
242481	8213	8
100038668	2014	2
11641	6869	566
242484	2896	314
22166	1051	3142
67402	618	0
64817	11275	333
18198	3659	0
14745	3522	68
100526502	87	0
258922	942	0
230249	5902	977
100041581	2794	2
67103	2104	492
72429	1827	116
14700	1120	105
100155	4550	0
22234	3719	318
634731	3295	42
230257	6889	1515
72479	2616	255
230259	5044	81
66209	3221	121
209131	7507	1339
30936	2060	0
17843	875	0
620807	540	0
100041658	1033	0
17841	1014	0
100041687	986	0
100038948	720	0
17840	1091	0
100039008	883	0
100039028	914	0
100039054	883	0
100861909	1141	0
100039089	984	0
100039116	926	0
100039150	889	0
100039019	835	0
100039177	882	0
100039206	886	0
100048884	888	0
100189605	878	0
17844	872	0
381530	887	0
17842	908	0
381531	755	0
22696	3579	40
20530	1824	307
338355	4342	954
20529	3744	3559
66440	794	139
70052	5237	175
76072	1404	1
71354	1325	28
192120	1743	643
72748	1083	30
17025	1350	982
59001	602	181
214106	1783	9
50780	7301	34
72701	2868	39
11699	1233	1
16552	2250	0
373864	7635	60
735262	82	0
18405	768	6
18407	773	0
18406	774	1
100182	5476	195
66783	1104	0
73750	4805	247
66290	1093	580
100503980	687	0
230279	3630	482
670833	684	0
75524	671	1
326623	5828	84
21949	2228	0
21923	7100	68
100504061	2618	0
18491	11027	5
56079	4831	73
69807	3196	140
21898	3847	317
56710	3354	14
214444	5603	78
230316	3062	407
21885	4369	480
68285	2687	57
353204	2052	119
433719	1323	0
623180	1237	0
623197	1237	0
100862015	1237	0
100502896	1116	0
100502924	1237	0
242502	1325	0
242505	5183	956
667768	759	0
545637	936	0
623272	1324	0
667780	1325	0
623281	1312	0
71886	2158	0
242506	4203	0
76804	4401	325
66928	722	103
19266	8504	212
100046763	2065	0
22178	2720	0
52829	1699	1333
17475	7515	62
545641	1078	0
18028	8770	851
76455	3330	0
68268	8751	453
12622	1742	0
329872	9581	51
69863	8764	532
790913	1461	0
77634	1385	82
101739	3182	258
100862057	3297	41
320226	4525	55
242509	6453	6
338349	6929	135
20404	2807	25
329876	2053	3
77739	7839	370
75811	1835	0
68441	1613	496
230376	3696	72
100217448	118	1
11520	1887	2079
329877	8441	410
100504343	2913	4
20104	1394	178
230379	4204	293
76376	10780	0
70122	6216	364
230393	5796	118
735282	86	0
66775	2089	11
15977	770	0
242517	573	0
404549	570	0
15972	573	0
242519	797	0
381590	1828	0
230396	819	0
230398	570	0
15965	573	0
15974	670	0
242521	4217	817
435791	549	0
100041062	549	0
545645	811	0
545646	968	0
545647	968	0
545648	811	0
319146	1462	0
545649	1462	0
545650	1462	0
545651	1462	0
545652	1556	0
545653	968	0
545654	549	0
545655	549	0
668208	2850	1
15970	576	0
15964	647	0
15969	570	0
15968	570	0
15967	644	0
15962	570	0
230405	664	0
723895	106	4
100040617	718	0
66902	2558	161
12578	1136	0
12579	1393	90
242523	4073	0
236537	2261	0
619842	1690	0
15569	4557	1
620016	1006	304
69314	1263	0
69136	1364	79
67770	2109	127
100862232	413	0
18786	6815	348
667250	978	23
67694	2114	82
100061	2773	2
100124456	81	0
21687	4654	301
67753	1228	3
100039252	661	98
320713	7419	582
665029	580	1
16476	3187	21618
100042411	3534	0
75578	2713	74
319247	1729	5
77963	4242	484
230459	4374	0
242546	1944	0
100066	1935	0
665095	1520	0
13110	3595	299
74519	1944	25
13109	3651	0
620779	1638	4
620883	905	260
319865	1231	2
18027	9643	442
100502875	963	4
100502857	1263	0
78687	924	8
94043	986	219
12695	8809	1113
381591	2942	5
242553	4801	35
399570	2388	0
545660	2264	0
230484	3567	365
67299	7043	1163
30924	1604	2
100861936	1156	5
242557	3178	126
100038722	2475	0
15221	2373	0
320438	3114	99
67733	2738	59
230500	1847	52
72157	2334	1566
26563	3542	141
381534	1517	0
320508	4966	699
242570	3990	76
16451	5299	1468
77866	748	38
387143	83	0
68400	618	1
11639	5162	36
72685	5596	1
230514	1827	723
16847	6634	126
545662	1975	0
242574	907	0
381535	1597	0
332923	1452	0
381536	847	0
18578	6034	114
73094	3712	10
100504717	1912	0
67344	2262	0
100473	3655	0
23919	686	1
242584	3793	79
71148	4878	666
242585	2893	79
70941	2448	1
71650	1185	1
67013	1866	651
622167	808	0
100862081	1718	854
100038724	2300	0
13131	5580	2
110382	2239	0
230558	3636	0
242594	3136	3
108079	8201	465
67916	3162	742
100502629	663	0
329908	10601	928
100102	3512	8
140475	2716	0
74754	4028	1928
242602	1970	1
230576	2535	56
230577	3077	31
72354	2762	348
381538	4346	1
230579	1897	0
329910	5668	144
72475	3195	334
56280	1496	328
230582	1605	46
242603	2611	0
66526	6243	241
56374	1544	3297
100862108	611	0
546840	947	7
77809	1756	492
72938	559	111
13370	1664	3
230584	1322	444
72787	2576	45
230587	2904	0
56296	1795	0
16975	7677	4
619295	3078	0
17149	608	382
74098	1551	230
12896	2350	172
242607	3005	0
242608	3168	158
20280	2664	2719
52430	1307	512
230590	2289	1
414872	10654	569
69893	2876	39
545667	593	0
67305	1214	141
230594	6054	562
100040110	490	0
230596	1519	205
18392	3014	7
319965	3286	479
230597	2170	185
73133	1812	18
70533	3111	215
66073	1275	396
100087	1556	89
69908	3320	3
77173	903	0
230598	4155	1222
791075	76	4
100273	3523	1779
108802	1606	0
13858	5411	647
230603	2444	112
29864	2132	1302
67646	968	0
319743	3122	4
12580	1106	65
14084	4429	527
242620	2947	7
15572	4488	0
78933	1864	0
67621	1908	67
67946	2435	144
230612	4360	1
639774	1280	0
328505	2327	0
639781	1260	0
320640	3997	0
195564	3843	2
329918	1372	0
630887	936	0
329919	1678	0
230613	1729	0
230622	3824	0
433745	1212	6
242627	4497	0
230623	1393	0
666048	6617	57
433746	2308	0
17301	2619	0
100040736	2876	2
30923	867	0
66588	1880	776
20460	5333	6
21349	4161	16
67182	1129	686
81906	1524	0
230639	1530	0
277753	2422	0
13118	2395	2
435802	1527	0
13119	2495	0
13117	2086	0
666168	2509	0
631037	564	1
100040843	1914	2
13120	1871	476
230648	4300	616
75173	818	2
230649	2330	30
100465	2882	217
17346	2493	377
654462	951	0
140477	4033	0
14073	3816	532
72181	3511	348
100502897	778	742
66576	546	1388
230654	2869	488
19366	3076	6
68075	1427	68
68273	2719	706
66805	1971	589
67323	392	0
433748	390	11
18710	5004	273
17776	5727	365
16351	2118	97
230657	2409	56
77110	3519	769
654318	2436	17
622665	2003	113
50927	3155	399
58810	1414	5688
100502959	627	12
18477	1417	4234
67096	1930	65
68394	1214	98
230661	3032	32
68276	2008	175
70603	1736	29
242642	1602	1
100502973	733	3
74464	5397	113
22275	1199	550
76608	4552	530
108067	4022	135
19207	3549	20
78611	2579	21
242646	982	12
12795	2367	264
20116	740	1049
100217424	59	1
100216533	78	11
73804	2832	3
381544	2013	1
100862255	770	0
68777	953	74
66743	2891	356
100503023	705	4
140546	1574	362
66233	1513	150
75753	3595	0
14664	3272	886
381546	1281	17
53418	2522	96
114143	996	1855
67728	2526	64
230673	3588	1450
11876	2177	75
20441	2574	257
230674	4956	639
19268	7648	13751
68180	843	201
230676	10958	3961
80509	1893	883
54325	1904	19491
107995	1784	102
17480	2938	0
21846	3879	256
66451	915	185
230678	1862	267
68625	3750	11
69072	2960	331
100041290	805	0
18363	948	0
258708	948	0
258852	939	0
258301	948	0
258851	948	0
258259	942	0
258306	948	0
435804	1008	0
258265	954	0
258159	954	0
258331	948	0
258214	942	0
258394	942	0
100038571	535	0
100470	1958	0
20525	2573	275
100316707	66	2
100503370	636	0
195522	2396	44
27028	4551	0
69216	980	103
75180	1504	2
230696	1867	74
56401	3343	133
242653	4236	0
22608	2191	1802
66101	2495	19
73332	2536	14
100862319	1382	3
106564	1440	114
332934	1505	11
194237	4067	40
433752	1909	50
230700	4762	541
14915	560	0
14916	602	0
16656	9021	38
13615	1244	20
329934	2528	77
29871	3394	456
194219	1762	1
51797	2705	426
667063	420	1
56222	1258	78
60613	2512	7
18046	1944	268
387227	89	0
723836	92	0
242662	977	1
73172	1990	65
381549	2364	18
69780	2905	322
12840	2746	0
230709	3430	1034
69469	719	0
109263	6585	368
545677	1181	0
666914	351	0
666921	1149	0
100504652	351	0
666927	649	0
100862019	351	0
666931	351	0
77432	825	0
19063	2493	358
12331	2393	1427
100504506	240	1
76574	2151	564
16918	3501	12
66966	2059	148
12164	2940	0
353371	1753	0
56031	1168	148
170638	4652	9
230718	1103	0
56198	4532	85
622334	604	0
230721	3019	204
12163	2405	0
64059	1805	0
11426	23495	4292
442834	8311	75
595136	509	100
68050	2370	418
230726	1217	1
100038647	1328	0
56309	1485	229
54170	2606	790
78460	980	0
108809	1873	0
18991	3010	20
67205	953	237
14201	1685	9
75062	1698	217
735277	109	0
16330	3781	1399
735263	109	0
17764	7631	217
68920	762	75
230734	1554	319
215090	2727	1
230735	5482	0
73628	519	0
52276	1626	12
194268	2942	150
192199	1834	11
230737	2350	425
75563	2086	24
76793	2325	210
70088	876	106
230738	2805	300
14807	8842	0
72395	3543	0
12986	4047	10
66407	938	266
230751	2152	74
116748	913	127
74178	3861	504
230752	1363	229
66938	2328	57
230753	4328	1246
245877	3387	708
27096	1256	463
329941	4331	31
100206	1368	217
100048926	3116	1
24084	1494	3
214150	7635	106
236511	7065	1204
76850	6523	322
269582	4982	9
230757	2855	57
26445	847	516
332937	2117	0
26562	3701	266
100317	4982	616
67785	7010	389
71514	3705	2448
68310	3832	156
100177	4134	298
100039968	1120	112
242667	3817	2
80284	1022	185
14612	1624	37
14620	1922	9
14621	1445	1
14622	1704	3
667296	581	0
635169	2209	0
329942	13731	2
74989	643	0
69317	684	1
269585	5372	55
384059	3174	0
54383	4357	1406
215493	3390	8
230761	2882	452
67525	3198	597
242669	1917	1468
11637	1909	510
67349	1018	4
75234	2532	832
66260	1168	10
15444	1697	0
384061	2702	3
74648	1546	92
107271	2874	309
97130	5187	2906
68828	2038	4
19646	4407	1466
67106	660	75
73680	2229	118
215627	3288	0
100383	2662	781
58864	1034	6
68233	558	7
17357	1601	854
433759	1971	305
16818	2298	6
230766	944	0
54709	1109	899
76799	772	448
100504491	864	114
230767	2142	128
66264	840	76
109658	4948	822
100861795	1058	0
100861783	590	0
16650	5711	578
230770	1810	81
20218	4783	774
19244	3505	2434
319894	830	2
622480	2562	0
72225	2315	0
230775	5289	0
107581	5206	378
67898	1551	714
230777	2316	1
94242	2175	1615
332942	2208	0
230779	2010	478
14077	640	7
619605	1411	219
66585	1591	282
67149	2552	14
80912	5351	972
100217460	65	0
20970	4972	88
16792	2398	66
17180	2002	0
19273	5504	347
26922	1337	116
57317	2254	967
545681	1453	3
623230	1370	27
269587	6923	1157
18386	4021	1
664894	471	0
213541	4078	491
664903	697	185
56809	6581	234
353373	108	1
66464	1350	161
242681	735	2
100039864	606	323
100310813	136	19
100217418	117	21
100217440	62	26
100217437	56	27
71787	1130	229
100862259	716	1
100088	2327	57
399101	437	5
100306945	205	0
100306944	205	17
100169	4571	494
67219	1677	17
230784	2658	287
11983	539	735
68598	1392	617
19204	1820	2
14050	5197	403
381560	4238	48
100340	1925	8
19891	1782	132
230787	2542	7
100336	2041	269
100226	2320	1730
230789	3046	426
14191	3353	8
230793	6602	191
242687	4088	761
14748	2143	14
69655	986	36
53608	4333	46
269589	1925	124
52174	1482	350
230796	4175	632
20544	4606	451
100628620	89	0
100342	2288	18
69539	1654	7
69073	1796	316
18221	1347	550
23957	1118	0
242691	2003	75
100210	1356	125
55948	1613	669
503610	2847	783
545683	465	3
230801	2941	204
93760	8175	1358
20111	3137	606
15331	1254	139
67422	3110	377
83557	3480	0
230806	4761	5
23833	503	17
67586	1577	20
73723	707	431
70012	3866	414
665186	2338	0
329954	1727	8
194231	2467	413
68040	1976	40
77490	1088	0
72690	1226	16
230809	4730	142
433766	1886	0
230810	3313	105
56219	4114	46
100163	3128	1085
69409	905	0
16765	1060	428
71904	2067	775
69885	1270	2
76824	2139	2379
74777	3445	990
230815	4715	267
100017	2671	311
66146	3826	670
19746	1514	1
71817	1096	1036
27981	1415	6006
68592	1276	514
100862090	615	0
12399	3891	5
29876	4065	3336
51796	3732	1400
230822	2151	2
100503475	589	0
53902	5062	113
735285	79	0
74552	5025	544
78806	2380	3
230824	2779	5
73937	2963	0
242700	4012	325
230828	5825	2
242702	5575	111
14105	5499	788
52830	1907	1181
12802	3865	9
71665	2523	1429
15356	1413	337
74246	1537	178
26394	1593	780
66193	1538	355
27224	4592	555
67025	594	68
15903	953	416
242705	4739	585
230837	5582	426
21401	1247	494
22704	4637	185
74326	2675	740
100503101	1932	2
15552	2908	0
320133	1725	0
269593	7529	340
99982	3015	425
67663	670	0
242707	1954	0
13844	4780	6
100862132	599	0
12260	1062	2
12262	1054	3
12259	1082	6
13842	4713	1
230848	7192	183
100503595	2904	0
22417	3823	19
12540	3005	3291
242711	958	0
67868	897	1
69380	1036	0
15530	14177	1240
435811	1828	0
170707	5746	1045
110351	3398	2685
100862140	912	0
11647	2516	41
230857	4816	2984
100503664	848	0
230861	6325	1071
15441	3475	3392
230863	3140	4
16559	3915	4
13200	2095	2063
68943	2367	1671
72269	809	3
625638	2367	0
68350	3732	311
66259	3613	1030
75718	3857	0
212190	2924	74
18781	1618	7
26971	2437	0
18782	2264	0
18784	2275	3
18780	794	0
26970	851	0
73162	1670	101
66825	1255	375
77056	3322	315
15565	1362	0
17965	1762	664
433771	2683	611
100038595	2322	0
12345	1749	1323
212555	2047	142
110198	1648	492
69902	930	128
230866	6226	468
69116	15873	2628
212632	6214	105
212647	3355	909
83770	3047	0
18509	4275	0
71235	1548	0
242721	5854	274
230868	2000	0
791389	2647	0
72754	4664	467
108911	3767	926
242726	2333	0
18602	2640	40
18601	3068	0
100049161	2001	0
18599	3756	1
75128	593	0
18600	4758	7
100503750	453	0
100126227	924	0
67680	1074	681
74772	4327	465
17150	1139	62
230872	6680	194
100862201	656	0
66147	1894	552
329972	2513	1
213491	3260	1213
213499	5925	310
76166	951	2
329973	1275	0
213649	3397	448
100503810	564	51
13836	3932	1597
277743	1433	11
12733	2455	0
100503826	695	0
56365	2340	0
29818	2768	12
277744	905	0
22642	3415	260
56381	12299	790
320456	2152	44
74202	3168	155
213989	2066	37
100165	864	13
384071	2683	9
100862238	531	0
69582	4133	455
68817	3539	120
69994	2154	0
75986	1404	1
214063	3913	258
12371	3896	433
13706	912	0
76701	958	0
69139	322	0
27984	2381	604
100862248	1198	0
329977	4263	120
545691	997	0
78917	516	5
214359	1874	241
100038693	1758	5
71529	7383	46
70725	658	0
110593	11549	861
100503517	299	0
14726	1769	84
242735	2327	0
621961	758	86
83491	2440	0
242736	3882	173
242737	1959	0
545693	2055	0
100040854	2104	0
100040861	2104	0
329986	2103	0
666049	1917	0
279185	2464	0
277668	1819	0
277667	1902	0
277666	2106	0
194227	1838	0
381569	1814	0
194225	1833	0
195555	1487	0
329984	1684	0
626943	1753	0
347710	2399	0
100041077	2405	0
100012	1854	0
381570	1929	0
97187	1826	0
100861947	1036	20
384077	2147	0
626995	1745	0
433779	2072	0
627009	1434	0
77632	2460	14
78723	767	2
69364	972	0
791356	2422	0
230883	3153	0
381572	1406	0
627085	1221	0
435815	1224	0
230890	1224	0
546849	1227	0
329993	1432	0
20148	1797	2656
230895	13080	841
21938	4913	229
21941	1575	0
545700	3752	32
195576	360	0
433801	1659	0
384081	345	0
100041379	3990	0
666351	688	0
70005	4566	4
236069	774	0
100861993	1213	1
627585	1195	8
666445	405	0
626316	2834	0
667666	4302	0
666474	688	2
433791	3691	1
100041433	3191	0
67524	1069	0
666390	1056	5
100503000	1529	0
673430	2249	0
100041490	1000	1
100861620	1999	0
100862027	1520	1
666498	360	0
385211	2409	0
100043034	3998	0
71270	1693	0
666514	635	8
666532	2758	7
100503403	1055	0
666574	345	0
195531	1256	1
545718	456	0
100038537	3283	0
433804	2827	0
112422	2607	3
100503584	2885	0
100041677	2729	70
277692	426	197
242747	4247	86
100861716	563	0
28010	1813	205
14349	1380	49
170731	4377	472
18822	3252	388
77034	2731	406
100861724	627	0
18158	780	0
230899	829	4
26372	2910	196
17769	6141	418
433806	462	92
11610	4029	666
70433	5200	0
71890	1224	227
50762	2149	509
230903	1894	301
230904	1234	101
242748	8689	0
71707	2970	115
56717	8595	530
654812	2062	2
50912	2792	416
20810	1328	96
17175	3219	1
230908	7454	1957
230909	1385	0
69743	8500	541
56273	1942	367
13347	2658	143
12854	498	0
69928	930	6
110208	2224	2700
16561	14849	1315
63958	5508	626
63954	595	1
66454	954	20
100861760	399	0
69151	1778	154
67087	2787	124
65945	3319	2792
18707	5404	13
230917	6985	212
70556	1877	98
74646	3055	79
100198	4739	4090
723848	102	0
269604	4762	97
56485	3096	1
435818	1578	0
12353	1370	0
13806	1776	183
68703	7458	1247
100504672	1813	4
242773	2563	0
73348	593	1
74155	3018	8841
57320	903	736
21942	2221	40
24111	538	1
18628	5953	446
100861773	908	0
22319	2115	320
100072	10379	92
67748	1111	0
230935	2944	316
69876	1114	226
230936	3128	234
242785	3895	900
100090	2226	243
110326	2785	9
74035	3978	218
269608	4113	788
85030	1603	27
56226	3144	145
15206	2521	426
70025	1860	7652
100129	3777	211
15207	1829	0
57295	5046	877
433809	2479	3
19934	2040	2550
269610	9486	9
16498	3782	3
260305	5028	9
330004	1291	0
230959	3067	0
407793	522	0
97159	1098	107
13368	2048	88
230967	3277	353
72946	3395	290
68859	3442	609
381580	2084	3
22062	5326	11
59002	1600	109
67808	1742	1083
230971	6876	3054
230972	2717	520
70673	8608	540
100038561	876	1
320939	5677	342
100042178	3542	127
73353	1440	0
242800	3200	1
27390	2937	0
66469	785	58
230979	893	32
15208	1273	0
269614	2565	296
269615	5584	182
668173	1647	123
67830	1518	1256
76866	1661	60
20481	5465	1340
100502668	1628	0
67513	1519	337
18762	4595	568
14403	1879	4
641454	1475	7
544678	4670	17
69671	968	12
14688	3143	3883
192185	3101	1944
320541	6291	259
100502734	2493	15
12537	2589	649
26561	1434	20
76580	4069	545
230991	2144	69
68991	1457	567
381582	1378	5
108888	2419	229
70448	1162	19
246228	3140	282
320587	3471	1
242805	1247	3
66448	665	281
56036	2442	936
100502778	1197	6
66077	1209	558
74761	2263	512
100861878	790	0
13542	3348	1192
83771	3514	31
79554	2662	190
71957	2347	246
433813	1229	49
140500	4313	164
140499	3502	215
67389	1321	173
117592	3213	76
20318	5174	2169
22163	1155	8
100038526	843	25
21936	1007	34
330010	2307	59
723865	83	0
387242	90	0
387243	70	0
230996	2660	119
100045778	1251	0
11603	7379	1430
100038882	756	27
100382	2745	16
74183	3842	70
231002	2210	120
231003	3014	460
57741	2785	413
231004	2610	0
22314	2846	0
670059	2324	0
236082	2203	0
100041504	783	0
100041516	4107	0
100043918	423	0
100039939	1044	0
100041536	3478	0
100862293	1870	0
100862324	4068	0
100862220	375	0
100043921	495	0
100041593	903	0
100041599	1377	0
22308	3077	0
100861969	1753	0
100861978	817	0
100503988	1171	0
100862000	701	0
65956	867	0
665845	4897	0
100039973	423	0
108816	4551	0
100039344	1870	0
100862043	3912	0
100038993	2680	0
100039374	3192	0
100039053	523	0
100504362	870	0
674214	3834	0
171266	1011	0
100034726	539	582
12571	2470	17
68152	2304	230
77036	715	8
269623	2330	108
71382	4304	239
67210	2547	490
75010	1680	0
70797	6610	314
79264	6414	307
242838	2951	3
545725	1376	9
100986	12105	884
13121	4353	1316
208595	1368	11
14362	4378	417
18647	4911	394
381716	710	0
64945	4076	456
207704	2932	93
667705	1268	0
207686	3245	102
74051	10871	730
70358	1216	16
207618	4032	0
70920	1046	0
117167	3140	137
109552	2466	898
11496	9256	547
100502898	2303	4
27214	2444	110
319653	2780	112
242819	3675	7
18671	4977	48
18669	4344	5
18670	4075	1
74114	2803	279
652925	988	3384
23857	3739	636
319689	4591	682
231014	4627	557
100124492	76	0
108069	3536	0
381612	778	0
623849	1072	0
545728	1162	0
667948	867	0
70896	1107	0
623898	821	0
69345	709	0
668017	787	0
623998	787	0
545732	1108	0
108151	6521	25
100862252	4703	0
20346	7288	28
71026	1191	0
626067	1135	0
20349	6861	53
26875	22065	98
381714	1155	0
624245	1239	0
74062	1121	0
100503549	789	0
66773	1171	0
100861702	1194	0
100861755	1109	0
100861621	1156	0
360220	1159	0
381715	813	0
75858	1083	0
100502967	834	0
75058	968	0
100041781	1456	1
12293	7493	80
15234	2755	34
100041749	888	0
70935	1232	0
20348	4956	366
100628584	87	16
12491	3927	25875
242851	1174	0
14677	3193	291
100041818	602	0
70832	2212	1
50791	7233	167
68770	4839	118
212090	885	118
242860	5554	471
320770	5410	43
19248	3166	712
626903	393	1
212167	3745	3207
