GeneID	Length	CD24-H-6
269397	4369	92
52856	1699	136
99296	2432	0
228983	2745	313
56436	1429	211
16776	11388	5927
66481	391	828
100526556	76	2
252966	2945	271
271887	2319	24
14464	3302	6
100036520	1678	0
320485	1336	0
622283	2019	0
387136	77	0
723954	104	0
108115	3087	46
18216	3916	0
73247	1192	179
72075	2288	398
12841	2846	10
277353	2208	4
23856	12416	831
76425	1850	389
228993	2197	19
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	296
329581	1178	0
58237	950	11
228998	2993	324
73368	4189	175
11438	4437	0
16536	6477	0
13628	2046	0
66496	797	375
20459	2286	3
20811	2547	9
332713	1381	30
229003	10109	706
229004	4050	436
100862073	459	0
20262	1136	0
269400	4439	286
76688	2596	332
229007	2511	486
72699	1959	327
329584	2986	171
72147	3336	71
241850	1775	20
66314	2306	1629
13002	3674	755
68556	1811	113
100271841	2270	1537
269401	5372	1062
229011	2099	400
68879	3055	1049
20672	1619	91
21400	1163	52
56470	1457	110
277496	716	0
18389	3314	3
17932	6395	0
245867	3509	788
67005	2925	556
672125	2550	0
30942	4180	4
100503859	1533	0
100503882	1997	0
72608	783	0
80892	13874	7
19302	2270	544
69347	788	0
18767	3683	738
67306	3361	3143
16196	2475	87
100504139	1595	9
75476	436	0
383820	3174	0
620966	1712	26
20257	1904	53
15213	2205	396
66230	722	132
100504173	461	4
21985	2543	642
75149	848	0
229055	7449	416
320088	3135	2
170753	13844	1959
94212	8256	31
100862399	374	0
16592	932	7
100041480	1660	65
18857	1364	0
21884	581	0
11770	642	5
75497	2512	0
55980	2601	461
241877	3923	57
66361	1591	183
66371	1790	156
74718	2654	97
100038545	1523	0
76897	2680	8
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	458
13559	1749	426
69126	401	42
71934	2299	23
12346	1248	0
12350	1537	0
100862241	946	0
12349	1790	234
77127	1581	200
751864	618	2
320832	1232	2
668101	1496	1
100038947	1456	1
381484	913	0
229096	5313	1270
100038486	3385	0
70441	1363	0
723950	109	0
75439	509	0
59058	3190	1
13123	2166	12
73959	646	0
622921	456	0
74252	2931	410
67472	3099	706
18583	3638	635
66326	1068	10
381485	1787	2
12918	1320	2
100039304	727	6
70808	4114	291
100503666	606	1
100046095	1242	0
12870	4993	3030
12807	4616	780
20585	5353	1477
27357	1701	514
12873	1453	1
76703	1494	1
11608	2147	0
81004	8127	723
19784	238	0
635702	2431	46
192167	5673	0
70862	2104	0
13605	4117	88
76657	861	4
320024	4394	877
100861946	1345	0
22035	4944	162
208188	4433	0
72007	6875	233
100526525	96	0
208613	717	6318
18805	5153	287
665113	7336	156
20526	2571	0
208691	4992	78
68028	477	290
385263	2120	0
75740	2813	0
791072	98	0
14013	5504	1005
545510	2123	1
76652	1892	0
80732	4157	366
71827	1840	1722
68307	2387	0
320352	1548	73
75953	3191	0
69276	3966	2749
71862	2206	105
241915	11066	975
18759	4465	2486
100861964	723	0
20482	6717	1003
18417	1872	7
241919	8842	33
72413	2919	2145
22401	7784	231
67576	1950	5
18706	8917	902
100502876	720	1
67778	2061	206
67414	4531	964
14696	2751	20
56456	1969	444
74600	872	97
66046	999	1178
72607	4686	15
58869	3497	15
73874	1058	0
100502904	2529	0
67120	11072	2264
51938	3616	4794
14359	2326	744
67713	1015	60
320478	2970	31
100316679	79	0
20674	2457	1040
100041108	960	0
100861998	452	1
625963	3135	0
76295	4864	1016
114893	4745	266
72039	2992	249
654424	4451	0
241943	2478	1
229211	3913	293
241944	6625	146
229214	1801	0
11747	1724	3345
100862007	518	0
72282	911	53
329623	2199	0
100503068	2461	0
50911	1617	281
12428	2811	43
71492	2598	1148
22065	3694	1
229227	15883	998
21744	1972	0
16183	949	3
60505	3072	3
207175	1059	875
241950	2433	181
329626	1441	0
14173	695	1
229228	1072	56
57815	2910	96
100862034	657	2
24063	2490	648
381438	1215	405
626410	1827	278
71342	1257	0
99696	4915	178
329628	16109	140
100040882	2439	0
380614	6114	1503
73333	2110	18
18415	3558	7280
20873	3547	70
72175	3051	98
100039027	794	4
100039043	1810	0
269423	2492	22
73297	2345	0
214048	1705	223
70804	3007	678
100038440	2742	0
78706	2168	4
269424	5952	1039
67161	3020	820
73852	3574	658
72511	922	0
18526	11797	6
72274	583	0
241989	5218	7
666202	748	14
66332	3370	0
329633	2127	0
73173	5168	16
26570	9227	106
100861917	675	0
12457	3069	876
69257	2676	847
67749	1430	0
669130	630	6
66377	414	248
74838	6090	717
19338	3488	373
73251	7356	807
100039684	719	15
211666	589	121
433586	6514	367
100504153	2189	0
56458	5552	781
329639	1805	2
622124	3515	0
100862096	727	0
67542	2920	509
108927	2089	262
212114	1560	79
212127	4321	221
229277	864	15
242022	12348	217
319979	2312	0
67890	4867	820
22066	4992	0
50706	3295	123
56790	1968	641
69639	1282	186
66248	1471	235
55994	5368	224
170767	2162	242
329641	3086	0
12427	1566	192
70970	973	0
229285	4054	324
320604	2268	0
74434	2348	0
13175	12995	56
100503655	2208	0
26422	10983	858
17116	2778	2
71182	961	0
17112	1902	10486
229302	1400	5
97064	4784	769
100861809	431	1
52245	2961	443
242037	1759	44
24017	2864	1921
18645	2020	1033
67850	1642	0
72033	8829	761
28146	2451	2955
229317	2299	503
69227	3546	2708
545527	2195	8
666680	2000	82
20439	2488	339
71301	938	0
100040293	2177	0
229320	1896	0
100040416	636	8
329650	10249	227
229323	2225	1
100502786	434	0
140795	1798	11
320463	7333	2
84111	1163	0
74191	2528	1
70839	2338	5
242050	10084	27
435732	1206	2
433597	1303	6
669780	1200	0
666803	1206	0
229333	2789	0
676914	3050	0
639634	1590	0
67758	1294	0
84112	1571	0
56758	5809	1444
100503654	3662	0
100504925	850	0
18441	3886	65
74012	4197	55
100503824	1081	2
622434	5205	298
72162	4975	568
229357	3336	0
17380	4240	245
269437	6276	1029
329659	1541	37
11416	3109	526
100504046	773	1
229363	4567	394
56544	2739	1
100125586	2484	0
637004	2670	0
637053	2484	0
667060	2484	0
667069	2484	0
319210	1911	0
319217	2484	0
16497	2986	1
319798	1383	1
67437	2885	2218
71004	1861	27
99929	4154	1104
100861877	554	0
624866	4276	317
56706	2145	2227
72789	5320	1
19288	1922	1
20429	1595	0
66880	3232	319
17349	1161	3956
28030	2598	377
17035	1092	201
109222	1411	0
100861992	765	0
66868	2978	1107
100505386	2397	0
208426	1579	0
30953	2692	2
545531	357	59
100038361	6918	0
16159	1370	4
68725	2578	0
68259	4090	2244
70099	4082	537
387175	64	0
723949	95	0
66949	2920	66
16649	3726	1178
381452	735	0
71619	1200	0
242083	3962	111
26879	1901	71
97112	1739	255
100862102	291	0
66183	1786	733
229389	2161	0
625901	1804	4
69983	5887	0
386750	3732	0
626082	1357	0
74693	1526	0
12038	6209	9
100504692	2475	0
100861784	363	0
213234	2418	762
67931	1410	0
213248	2919	70
56426	1870	240
20713	3133	3
69193	1031	0
73124	4149	405
213262	4956	0
76089	6544	347
70924	1463	0
100233207	778	1
329679	7095	156
75879	1364	0
67738	1728	719
66841	2281	415
75939	1970	12
381489	2277	0
70652	2292	5
68659	6627	75
14800	7749	0
14658	2988	1
54635	3512	18
320566	1194	0
229445	3453	487
56720	1635	11
58170	1657	0
54195	3251	61
60596	4654	93
213582	6218	1410
18167	3361	0
633285	1789	3
78212	3448	0
79235	5349	242
99571	1523	17
14161	3370	1
100862155	477	0
110135	1575	0
53317	1771	545
100038599	3971	0
69460	468	0
20319	2001	4
24088	2855	140
229473	4909	425
76915	874	3
80890	5755	115
624713	556	1
75309	1112	0
229474	6073	6745
99889	3023	1270
403175	3459	23
320782	3342	279
50754	4751	306
654362	525	2
73283	539	0
100042125	1521	3
229487	2307	148
229488	4388	429
320302	2737	183
368202	949	0
27059	6414	1405
20091	943	1017
19870	68	5
19871	71	6
80877	11512	2409
23937	2703	1
70762	4199	5
12480	1245	0
12479	1845	12
170643	7287	29
100502800	1621	0
100042355	485	41
80891	1991	2
11801	2037	0
229499	2042	5
329693	3451	0
27049	5141	476
546801	1065	0
213498	5600	501
625281	348	1
74485	3988	5499
73182	4501	31
18211	2588	1
23920	5102	0
27371	4758	7
94315	2053	589
15191	2245	2437
67707	949	561
229503	2847	225
229504	2893	352
12904	900	0
18008	6126	127
12032	3808	16
73940	2055	12
100502895	1136	331
66614	1768	475
246703	905	2553
214191	2251	4
404710	5676	10
100502914	681	13
17261	2459	317
76642	983	130
99870	2806	1
100042277	1865	0
100526540	87	0
387133	89	0
58176	1912	128
76927	481	42
12462	1977	2181
56700	1537	636
71913	2337	79
229512	4447	794
68957	1670	11
12095	611	0
12097	471	0
12096	624	0
67037	992	79
229517	3581	363
20351	3449	90
16905	3327	2125
72640	5776	24
100316808	82	0
53868	1060	619
83409	571	509
94232	3372	604
66256	1183	981
16800	4850	3445
242093	1245	20
74200	2999	995
19769	2538	430
791281	940	0
229521	4567	124
100302730	9833	224
319830	3629	20
76022	7584	365
229524	1825	99
65111	4628	971
192195	11270	1397
72296	3844	240
110196	1461	180
735260	64	0
18770	2802	32
15168	3262	3
12748	2310	460
24045	1482	420
68521	3059	181
14466	1950	383
17827	1522	402
21827	3183	651
100124470	83	1
17829	2235	1492
360213	3202	172
66059	516	438
68563	404	205
19729	1022	418
13636	1642	451
13638	1225	5
100038411	1844	25
13639	1596	59
11490	2989	305
77772	2312	7
329702	2124	5
22724	3690	609
545539	1568	21
57275	668	64
319945	2188	391
54124	757	43
20416	3713	687
68911	2911	654
229534	4481	1587
68603	1506	314
140493	7617	4
56417	6039	486
11444	5384	17
70093	3081	1043
214547	5745	85
16194	3343	695
54667	5705	539
23897	1117	132
100503469	640	7
74383	5486	1801
99650	1912	540
73545	3097	6553
100124481	80	0
59069	2652	2085
77595	5681	70
57294	575	103
68328	1071	146
23922	1103	792
78284	1553	51
30791	2344	411
74343	2629	398
229541	5399	128
229542	1906	151
26568	2265	74
229543	4460	1233
18160	4065	1194
67781	1973	968
20615	1916	1874
66511	3247	1739
20193	615	2845
20196	715	815
66166	1097	79
67860	1061	509
628324	315	8
20197	712	42
20198	499	13
20199	432	0
20200	719	2855
381493	741	7
20201	392	13
20202	488	32
384997	2229	0
545541	482	0
635756	408	0
619677	3531	1
229550	491	0
242100	1109	0
16939	1779	3
109314	1183	0
69332	870	0
100862387	803	0
20755	3547	0
100303744	3547	0
100862393	571	0
100042514	704	0
20756	699	0
20758	681	0
20759	647	0
20760	609	0
20761	651	0
20762	752	0
20763	617	0
20764	673	0
20765	639	0
20754	820	0
20766	1222	0
20753	790	16
229562	231	0
16447	1902	0
17235	889	0
78382	791	0
67127	708	0
68720	647	0
73722	715	0
73719	724	0
69611	678	0
68694	712	0
67828	717	0
66195	922	0
67718	706	0
76585	731	0
631101	663	0
433619	2729	0
73730	670	0
66533	1067	0
545548	549	0
66344	561	0
94060	564	0
630994	297	0
69514	607	0
69520	611	0
74175	717	0
66203	877	0
100503731	437	0
229571	2142	0
381457	1628	0
229574	7676	0
100503169	5954	0
14246	8413	0
68723	10658	0
20129	4146	19
99681	5823	230
71325	2066	0
20195	504	4563
20194	650	591
399673	1093	0
207213	2302	0
399675	1113	0
399674	1098	0
399676	1023	0
668359	2325	0
100042761	1023	0
100043188	2247	0
75778	1730	47
66198	1251	5
271944	1316	2
19885	2503	333
320747	2943	6
76602	1030	5
72634	2650	14
53814	1135	8
78523	1601	463
66353	628	1765
78784	2744	5
76742	6247	839
668409	377	5
22156	2564	1153
545551	2228	117
20342	1695	163
70737	5039	2251
229584	7642	508
19172	949	1426
20341	1685	6964
53970	4189	364
109334	1958	0
107650	3692	792
319916	1877	54
78266	4632	427
74937	1085	6
19185	1252	1183
18720	2536	387
21427	1436	603
50874	1241	2
69269	872	399
217779	2401	6
69769	1122	5
668436	541	60
20360	2843	8
213054	8687	927
100504029	957	3
56772	2514	43
57912	2820	1699
229588	1470	9
171388	1788	291
229589	3140	481
75007	2834	1190
71790	1978	24
100038425	784	2
76893	2019	1595
84505	4660	929
67654	734	27
668448	407	8
100043305	1119	3
11863	4370	1091
13038	1482	1559
13040	1355	67
67981	1511	0
229593	2841	529
56205	2962	1726
100861841	892	5
17210	3488	3945
229595	3856	944
13601	1899	170
71807	4440	358
75137	8419	635
70767	2732	317
66292	407	334
100042889	1726	18
229599	1395	15
229600	447	24
226548	2851	63
23831	1625	29
66471	3260	690
668224	707	0
67220	1370	58
22365	2626	320
229603	8101	2133
194126	2812	20
100504127	3486	51
107701	1697	211
64051	3920	1
69168	729	342
621893	393	0
319176	390	3
319190	2618	159
97114	1020	21
319192	393	5
15267	578	8
15077	1825	82
97122	348	1
319154	411	0
319189	493	1
14129	2589	2
100504145	2417	0
19844	165	0
19845	165	0
100504171	1749	0
21748	397	1
329716	1159	0
19847	166	0
100038359	2853	7
69585	2021	0
100038464	1673	86
56338	2801	18034
69870	1402	221
545554	2586	0
280411	2509	25
229613	2828	62
60365	2616	558
18632	2590	318
213119	5044	70
213121	4054	20
229615	3095	268
78373	1362	43
74414	1796	352
67845	2265	381
54215	2642	0
67583	2051	0
59020	2463	31
67549	1765	143
14616	1394	0
14613	3109	17
66659	1756	365
77578	4652	1282
100504261	1538	14
258272	963	0
68058	2989	877
14263	5319	492
108097	4277	402
83679	15208	349
100504273	464	0
20333	1815	568
433632	891	0
18129	10506	1428
71078	2362	2
67709	1021	0
15360	3294	4681
236539	1871	14
242109	5164	9
100043461	1851	0
15495	1785	0
100043456	1747	0
545555	635	2
15496	1607	0
15493	1800	0
15494	1769	0
15497	1802	0
15492	1852	0
56185	2042	0
70560	4388	333
21384	3567	1
74362	7862	4302
320613	3221	3
269470	3428	360
14547	2871	179
73806	691	0
74645	2029	263
17156	7944	1070
242122	2622	105
229644	5801	210
74044	4541	156
630146	3269	0
19221	5786	1415
12481	1144	2
78908	7330	55
11928	3702	18666
242125	3558	8
242126	6641	368
18072	3353	0
12373	2461	17
229658	3560	780
319951	1864	4
18049	1187	0
78491	590	13
70747	4362	3377
22094	645	10
20957	3437	10
381463	2835	5
66641	2798	453
229663	4201	2222
18176	4470	1471
229665	2342	124
329727	4979	87
68183	1422	768
94093	8868	2039
54524	4416	1
99543	1736	62
15257	8049	9060
140917	4288	69
100503157	633	0
67489	2910	295
229672	2093	3
19260	2728	29
229675	6727	384
100125931	3781	15
18685	3453	3889
99470	6672	1032
433634	2771	9
269473	7112	284
20501	4426	307
624251	785	1231
329731	4317	1
71887	1721	5
11853	1056	341
17454	3772	218
100504553	859	0
12340	3187	121
229681	5991	339
22414	3573	10
80281	5000	198
75269	737	0
78635	1090	0
56543	7226	27
53975	2710	689
109050	4781	297
109905	1294	425
433637	459	6
11542	2752	5
433638	1066	1
11950	1456	1694
70465	3553	410
12659	2525	72
100503311	1127	2525
229687	1509	18
81600	1526	893
12655	1539	134
104183	1510	4
229688	1668	0
69206	1558	5
72121	2345	251
99712	2773	967
67171	2197	569
321000	3507	310
12508	2802	31
258482	951	0
16491	1968	2
229694	5544	16
109226	1512	0
16490	11582	7
242151	1826	0
229697	1234	0
319929	666	0
246691	414	0
68576	884	348
229699	2186	15
229700	3270	191
99738	3013	1
229706	6308	0
67591	1376	0
11694	1867	0
229707	3231	451
229709	3851	1351
12977	4422	77
280047	662	4
99662	2270	0
100038644	1877	0
329735	5407	6
14866	911	14
68312	1305	133
14867	1152	75
14864	1202	45
14863	1047	1454
14862	1294	15086
14865	1672	210
109674	3650	160
14686	1629	0
14679	3211	1928
229714	3686	18
229715	5031	234
72023	4191	177
72522	3011	77
17306	3247	1
26442	1217	347
20661	6755	3056
100502732	5241	1
68753	1276	2
100038453	2439	0
56742	1773	7
53883	10543	556
20226	3704	677
229722	3326	1360
75504	592	842
100217438	61	0
67495	2864	782
99730	1289	181
99512	4223	1394
100862093	478	0
229725	3601	474
76123	3488	21
329738	2603	0
20912	2406	600
320181	5122	255
66921	3003	1233
66715	2131	7
329739	5702	177
74686	1538	0
100502813	999	10
229731	3383	515
57257	5084	43
80883	5481	1
99890	4200	134
625585	1927	0
545562	1413	0
100862117	364	0
109959	1577	0
100043684	3723	0
100862123	364	0
100043686	3723	1
100862131	364	0
100043688	3723	0
100862139	364	0
100043207	790	0
11722	1822	522
67225	3888	951
100502863	628	14
12814	7275	1
229759	4117	0
13609	3029	169
68161	1406	55
69740	1567	100
66500	9020	579
58193	3253	200
22329	3398	49
64378	3450	7
229776	4485	5667
66368	1561	630
13171	3292	408
109245	5230	27
229780	3159	41
72776	4241	131
15247	2782	1240
229782	4027	752
77559	9625	202
20321	2576	53
114301	2394	203
74654	1341	0
433646	1962	0
229791	5690	1
75769	4044	0
76561	2171	148
387155	73	0
791377	1228	0
99586	4437	26
56195	3364	338
100502997	673	0
66568	1698	376
99887	6224	686
66789	910	189
71994	2003	819
213603	2560	2078
319839	3661	109
100503044	2759	7
619318	1127	0
14066	1876	2786
19299	3399	2195
214137	5091	474
11304	7248	57
14630	1470	1926
100503394	1802	84
99480	2403	757
791077	119	3
100043726	905	0
29815	3301	345
214459	5330	1327
242202	6728	116
71647	1156	0
74057	768	9
14079	645	9
100862236	574	0
67704	976	47
99526	4014	165
59006	1153	1
118449	7116	11
69608	3857	1011
210529	2625	182
19142	2607	9
69895	785	89
100306957	130	0
83398	5338	0
668809	468	0
229801	2224	2
71824	1983	0
384775	757	0
64580	3489	0
22239	3599	297
271970	3690	4
100047282	210	0
108058	4461	476
109676	7547	0
100862268	1766	1
100043364	3484	0
28036	2121	249
723948	74	0
723835	68	0
723920	69	0
723928	66	0
723911	75	0
71643	7048	40
11924	2217	0
71481	4795	191
211550	2137	331
211556	2391	625
70617	1603	484
329753	4188	1
100038383	1964	0
402774	2348	0
18741	2748	0
13809	4208	387
435755	1040	0
170439	5951	64
13645	4757	11
319224	3869	0
242235	1683	0
20132	1394	0
68147	1271	150
12630	2073	10
66350	1654	242
12368	1455	1361
66815	1318	213
99683	4702	2023
77018	7481	6
71760	2718	0
66357	1062	440
100862291	328	0
68436	595	431
16842	2460	3
15107	1720	2373
71519	2331	9
100503594	2715	1
74442	5791	719
23971	2600	1014
100862309	561	0
56811	3705	7
433653	672	0
13722	1122	277
100862343	411	0
271981	4108	92
114249	3732	446
67553	2620	130
71793	2988	196
77669	1912	75
74776	1211	603
214133	9181	478
319478	5619	62
100316832	79	0
75208	970	0
21338	3764	0
229841	7813	10
69772	1172	2
97086	2243	1
74446	2245	2
67006	2869	759
319587	500	48
66105	2619	3193
110173	3675	165
668745	678	298
18033	4118	1328
791324	1395	0
67547	3707	191
71038	937	0
100039350	489	0
242248	3248	9
70055	985	0
19055	2194	1201
59308	1461	59
229862	957	0
73284	2721	329
51788	957	89
100503440	615	0
70604	1851	157
56692	1263	340
26377	3088	162
100503465	543	1
329763	1665	0
17777	4410	352
108943	3935	136
67741	1715	0
68369	824	0
11529	2079	161
11522	1334	64
69117	1341	0
100417514	1284	0
639769	2789	0
26876	1312	0
11532	1533	811
75624	2549	423
13684	2882	496
100316706	65	0
74635	1418	0
56224	3172	24
229877	3663	511
229879	612	0
381476	2818	0
18598	2352	0
22253	9296	7
12167	5336	176
56376	6812	1735
229898	3021	25
229900	5552	85
55932	2639	35
14468	2820	0
14469	2455	89
229905	2246	237
229906	1253	1226
109333	6207	1368
320229	3521	38
320072	1652	0
621809	921	0
16911	2049	825
545572	710	5
23908	4811	733
93684	1510	3144
54673	3949	1852
12722	3022	2
80797	3654	1
229927	3306	1
622139	709	0
99709	2997	0
100504497	1625	0
99663	2998	0
23844	2935	184
229933	3921	0
52184	2584	1532
71355	7137	0
229937	2813	104
16007	2028	5191
100216343	1700	8
69219	3747	33
100504532	648	0
12042	1760	486
66421	975	161
214804	5495	327
242253	3082	4038
171166	1712	1
68279	2666	11
65086	2494	665
100038607	2419	0
99167	3696	889
74245	2629	124
70951	1920	92
14707	535	827
70285	2614	279
56629	2299	0
22262	1843	66
100286843	3174	2
75015	1014	15
18749	5081	460
70892	6075	250
99633	6052	421
100038391	4059	1
381482	2424	0
100628568	71	0
100504653	1897	0
170757	4106	187
99899	2909	43
15061	1296	0
19220	4414	15
54120	1264	3181
67035	2927	1120
51886	6491	1220
68810	2566	107
215708	5355	703
170822	4194	1354
108946	7668	757
229949	3103	2
99542	1853	0
329777	4867	450
26938	2000	0
20447	3885	15
545578	465	1
70594	1834	0
66772	1048	0
72317	495	0
55993	3327	1
19352	1686	368
100217468	45	5
100217425	61	0
11364	1845	1359
242259	4098	44
16875	1978	0
99686	2164	0
209584	4404	48
12972	2507	94
209601	2009	984
435766	3042	0
75540	3493	200
74435	2650	124
329780	3451	0
329782	4170	0
320840	5922	5
100502679	2293	0
53861	2616	799
387181	71	2
19218	2018	1
107869	1801	17
433667	2654	563
69207	3664	1491
67144	4092	142
242274	5918	0
624759	2832	0
76131	3323	1
19892	1843	0
68151	2769	1805
100312470	921	0
100312471	921	0
100039044	839	0
666513	1056	6
100499523	102	0
72098	2605	244
116940	4328	246
70143	874	0
17096	3456	939
70720	1850	0
67427	502	597
17451	1448	0
56711	4635	12
66433	696	96
242285	1379	0
242286	1181	0
18619	1412	2
242291	4636	1363
73872	1205	0
242297	1995	14
100504030	590	0
68053	4735	376
13122	4172	0
53378	2553	4254
18201	3507	1170
252838	2852	44
71510	1077	0
12319	5722	1767
100039478	333	0
59021	2057	1528
666752	584	7
320790	9338	523
74438	3604	0
65973	12295	1592
320152	3969	421
242316	3532	2
74662	1433	0
73624	568	0
100499521	131	0
67157	2120	1242
100039746	887	9
71801	2920	638
76947	1082	98
100503518	1368	10
735261	86	0
60599	5430	6241
12448	3217	26
72656	4970	709
381510	2984	251
100861935	1013	2
207920	3864	1264
634834	1197	15
66185	7115	604
623474	7051	2
100503583	4572	1
14579	2257	448
12557	3462	1
381511	4298	232
100503636	1066	3
100038424	1706	1
329795	3456	2034
77604	3426	178
72397	3283	80
68099	1326	457
208820	1501	307
100039988	632	202
12395	6899	8
208890	2371	3
73314	1210	1
72201	3259	549
72519	2280	319
100038514	896	39
69352	4922	2
100201	4681	916
12307	2867	1
67460	2959	583
27354	2491	403
209212	2647	460
192656	1901	101
100415915	1852	7
17389	4576	0
30952	4708	0
70568	5646	2233
66302	1875	630
107568	5070	505
74087	2134	0
242341	2503	14
74988	1259	0
50500	3053	147
14590	1326	142
269513	2895	0
230025	3174	0
51813	3868	1238
77032	1587	27
77593	6007	191
67735	2122	2
66625	4545	1757
230027	2613	307
76132	9342	118
269514	2479	271
18992	6272	0
212377	4467	39
212390	2386	110
68493	3632	112
319564	1872	0
81006	2370	5
57756	1105	0
67490	4335	509
625732	491	4
14348	11990	45
242362	4628	297
75360	561	0
13841	7967	34
75332	891	0
26409	5763	778
100038651	2744	0
100504106	1924	0
12014	8493	41
414068	1661	0
14610	1518	0
26885	6804	195
100019	17959	301
108755	1344	560
140577	4817	291
52187	5047	1297
100504166	3850	102
56228	3522	815
14409	1820	0
14408	2251	1
242377	5578	1050
272009	2939	3
108767	1925	3073
24018	4153	204
12801	5807	5
67652	1073	0
636187	483	0
433693	1719	654
50793	6313	688
109093	1867	300
24060	2039	412
69329	1716	3932
214568	1303	0
66291	927	276
30046	9977	909
12640	691	0
73696	951	0
214944	6030	521
387510	820	0
73205	3198	156
100504458	1011	0
242384	5067	0
100124458	81	0
100124457	77	0
100042132	1087	0
75471	1264	0
11428	4319	547
230073	4943	289
106021	3842	625
100504309	325	43
230075	534	310
75819	1810	0
320500	3226	0
71293	818	0
66408	5740	328
622208	2159	31
15502	5792	1642
387203	79	0
74255	3273	921
14595	3976	2395
100628614	83	0
20731	393	1
12017	1349	2687
76959	1372	1729
74164	4556	689
100526501	64	1
11832	2524	6
11828	1763	178
230082	4483	245
67615	3312	1299
68926	4369	1049
68970	3454	744
67123	2697	717
109242	5598	313
66401	848	76
329828	4175	151
100862160	650	0
73721	1290	3416
76992	708	55
71901	2109	250
68922	2491	2112
69638	1247	30
12804	2267	1
69961	839	132
53598	966	661
550619	1751	2
18391	1591	88
14430	2000	107
16157	1961	150
20301	1471	26
100039789	429	0
100861610	6399	0
100862170	974	0
100862177	878	0
100861618	495	0
100041579	375	0
100043920	4068	0
100041549	1870	0
100861635	3613	0
100861647	429	0
100042539	3558	0
100504346	867	0
100039848	495	0
100039863	1044	0
100504376	1171	0
100042555	1953	0
100862228	974	0
100862237	974	0
100042493	831	0
621580	412	0
100862261	4068	0
100861661	1864	0
100861670	1416	0
100862247	375	0
100042519	3613	0
100042524	1870	0
545611	4130	0
100039331	4897	0
100504239	867	0
100040035	495	0
100040048	1044	0
100504407	1171	0
16158	2680	0
73350	485	0
100861715	3192	0
24047	720	0
18829	868	1
100316865	2385	0
100861727	3834	0
277773	1656	0
230085	3393	3
56323	2309	49
67317	3726	2
100862318	717	1
269523	3315	1284
60534	2727	85
56703	4236	425
66592	1548	431
230088	3495	184
22249	6391	1317
320571	4474	85
100213	5402	686
329831	1348	1445
21754	3620	367
12517	1503	9
54390	1201	0
19782	275	1
622404	814	131
230098	1624	13
100503819	978	7
230099	1959	6
22004	2098	31
21894	8560	1347
12913	1582	804
230101	3535	521
242406	5868	484
100039672	743	0
230103	3660	288
433700	1247	1200
68917	591	550
242408	1763	3
242409	4775	115
56014	2352	0
56015	939	0
100039781	913	12
71406	4086	22
319973	957	0
29849	960	0
29848	963	0
29846	1099	0
100040268	1766	0
29845	1172	0
53614	4433	55
384009	2019	41
442829	2030	2
12757	1170	1361
50798	5696	1287
623796	2231	62
73469	5180	840
100628618	73	0
17279	2914	13
100503944	1538	4
18507	1208	3
100628590	78	0
100503954	3058	0
319885	2524	409
76238	1226	386
230119	5606	130
73405	1578	9
64424	2944	22
269529	4634	177
68512	687	189
666060	4812	152
78508	415	0
69934	2023	140
66362	1035	338
242418	7213	401
230125	4438	1628
230126	2744	603
100040557	996	0
329839	1090	0
100040567	646	0
72535	2302	2
75426	2729	0
74152	3606	1
381522	5081	4430
100121	3526	685
21916	2871	43
272027	3726	121
433702	3112	401
22590	955	125
110805	1116	0
74753	1558	43
93966	2310	0
67628	1367	671
100503131	845	0
94181	1904	132
74735	1432	55
107684	4114	1019
381605	4305	104
242425	3998	0
75691	3552	55
230145	2216	270
12819	5319	28
21812	5666	481
56737	3055	164
66212	552	449
18124	1884	317
67727	5777	1104
76299	2647	814
100316708	97	0
16348	5632	228
100503154	659	2
269536	3203	157
66665	1841	79
230157	2442	42
100861629	540	0
68016	2044	3
272031	3762	6
209186	1659	0
230161	5048	9
12012	1946	5
28028	2103	294
230162	2993	12
230163	1953	3
67063	2983	448
109331	4312	1266
242443	3348	2
19059	2985	0
74914	1297	0
329844	3387	0
72648	626	9
14211	5322	65
68274	2401	0
75367	1188	0
258857	960	0
258821	954	0
258836	960	0
258600	939	0
73398	1099	0
66536	1507	524
11303	10260	1616
78180	452	0
381524	2277	2
100434	3278	549
100861652	874	334
319636	9193	3281
246179	3382	145
21350	1144	3
435784	720	0
52076	2861	311
242466	10496	32
100503249	1019	0
670211	629	0
19359	3811	1112
100415914	757	0
16600	3044	660
11471	1421	3
11470	1504	0
230233	6160	494
230234	4299	324
54366	3687	134
242474	6895	571
723837	70	0
230235	3854	0
54357	2966	3363
329851	1759	55
545622	6369	554
73349	2030	2
619973	699	10
242481	8213	134
100038668	2014	7
11641	6869	969
242484	2896	544
22166	1051	4031
67402	618	0
64817	11275	42
18198	3659	0
14745	3522	88
100526502	87	0
258922	942	0
230249	5902	1044
100041581	2794	2
67103	2104	1071
72429	1827	216
14700	1120	324
100155	4550	0
22234	3719	488
634731	3295	16
230257	6889	1596
72479	2616	340
230259	5044	114
66209	3221	130
209131	7507	98
30936	2060	0
17843	875	0
620807	540	0
100041658	1033	0
17841	1014	0
100041687	986	0
100038948	720	0
17840	1091	0
100039008	883	0
100039028	914	0
100039054	883	0
100861909	1141	0
100039089	984	0
